label	ave_likelihood
Efnb2_Ephb4|wt|Erythroid_Hepatocyte	0.4193989218012083
Angpt2_Tek|wt|Erythroid_Hepatocyte	0.38331638282842423
Dll4_Notch2|wt|Erythroid_Hepatocyte	0.2989778341634196
Jag1_Notch2|wt|Erythroid_Hepatocyte	0.2679757375318687
Kitl_Kit|wt|AEC_MK	0.21191577504301634
Cdh5_Cdh5|wt|AEC_MK	0.4447223588201002
Kitl_Kit|wt|Hepatocyte_Erythroid	0.39648925475426244
Efnb2_Ephb4|wt|Hepatocyte_Erythroid	0.34477954492443297
Jag1_Notch1|wt|Erythroid_Macrophage	0.31090888511115455
Jag1_Notch2|wt|Erythroid_Macrophage	0.1375386636413681
Kitl_Kit|wt|AEC_Erythroid	0.38456353259795606
Jag1_Notch4|wt|Erythroidpro_MK	0.30342373910152115
Cdh5_Cdh5|wt|Erythroid_MK	0.6714611476083018
Jag1_Notch3|wt|Erythroid_MK	0.35196145870292633
Jag1_Notch4|wt|Erythroid_MK	0.27236187709506454
Angpt2_Tek|wt|Erythroid_MK	0.41911462623842605
Jag1_Notch1|wt|Erythroid_MK	0.27121385582732743
Angpt2_Tek|wt|Erythroid_AEC	0.1275334713624176
Jag1_Notch2|wt|Erythroid_AEC	0.10316066095363684
Kitl_Kit|wt|Macrophage_Erythroid	0.30222778546266965
Kitl_Kit|wt|Hepatocyte_Erythroidpro	0.5277863348054816
Efnb2_Ephb4|wt|Hepatocyte_Erythroidpro	0.4497695947129089
Kitl_Kit|wt|Erythroid_Erythroidpro	0.8335098357241133
Jag1_Notch4|wt|Erythroid_Erythroidpro	0.3261818834748224
Dll1_Notch2|wt|Erythroid_Erythroidpro	0.6432203839171373
Dll4_Notch2|wt|Erythroid_Erythroidpro	0.6718560116763488
Jag1_Notch1|wt|Erythroid_Erythroidpro	0.32986812869409887
Jag1_Notch2|wt|Erythroid_Erythroidpro	0.3645664128892906
Kitl_Kit|wt|Erythroidpro_Erythroid	0.6266920359740685
Efnb2_Ephb4|wt|Erythroidpro_Erythroid	0.35214890369095925
Jag1_Notch4|wt|Erythroidpro_Erythroid	0.5827762666517274
Jag1_Notch1|wt|Erythroidpro_Erythroid	0.49910059592569417
Jag1_Notch2|wt|Erythroidpro_Erythroid	0.43321334015348045
Efnb2_Ephb4|wt|Erythroidpro_Hepatocyte	0.47398278542906525
Angpt2_Tek|wt|Erythroidpro_Hepatocyte	0.29830515429521104
Dll1_Notch2|wt|Erythroidpro_Hepatocyte	0.5920367139866471
Dll4_Notch2|wt|Erythroidpro_Hepatocyte	0.49282745567196595
Jag1_Notch2|wt|Erythroidpro_Hepatocyte	0.24918157660638154
Kitl_Kit|wt|MK_Erythroid	0.19832155020148118
Efnb2_Ephb4|wt|MK_Erythroid	0.5773965000698839
Cdh5_Cdh5|wt|MK_Erythroid	0.5259876682761495
Cdh5_Cdh5|wt|MK_AEC	0.39162669782614207
Efnb2_Ephb4|wt|Hepatocyte_Hepatocyte	0.5011053266291722
