label	ave_likelihood
Angpt2_Tek|mut|Hepatocyte_SEC	0.05090859163183232
Cdh5_Cdh5|mut|SEC_Erythroid	0.04679947035831863
Jag2_Notch2|mut|SEC_Erythroid	0.09011973301973447
Jag1_Notch2|mut|SEC_Erythroid	0.16715962769837456
Efnb2_Ephb4|mut|SEC_Erythroid	0.12217585810459322
Dll4_Notch2|mut|SEC_Erythroid	0.07479041146391009
Dll1_Notch2|mut|Erythroidpro_Erythroid	0.11172545179188942
Jag1_Notch4|mut|Erythroidpro_Erythroid	0.037885448408548246
Jag1_Notch3|mut|Erythroidpro_Erythroid	0.06074827337692507
Angpt2_Tek|mut|Erythroidpro_Erythroid	0.05130384032979633
Jag1_Notch2|mut|Erythroidpro_Erythroid	0.06286648297602464
Efnb2_Ephb4|mut|Erythroidpro_Erythroid	0.05072766946048891
Jag1_Notch1|mut|Erythroidpro_Erythroid	0.06952256495026164
Jag2_Notch2|mut|Erythroid_Hepatocyte	0.09880690570374544
Jag1_Notch3|mut|Erythroid_Hepatocyte	0.05184817793600621
Jag1_Notch2|mut|Erythroid_Hepatocyte	0.049890322438550704
Efnb2_Ephb4|mut|Erythroid_Hepatocyte	0.11246782773856666
Jag1_Notch1|mut|Erythroid_Hepatocyte	0.057110356782847746
Dll1_Notch2|mut|Erythroid_Erythroidpro	0.1357577591087745
Kitl_Kit|mut|Erythroid_Erythroidpro	0.1515159157889555
Jag1_Notch4|mut|Erythroid_Erythroidpro	0.03704017039444971
Jag2_Notch2|mut|Erythroid_Erythroidpro	0.1615061365514734
Angpt2_Tek|mut|Erythroid_Erythroidpro	0.04786310041981946
Jag1_Notch2|mut|Erythroid_Erythroidpro	0.0878575652342557
Jag1_Notch1|mut|Erythroid_Erythroidpro	0.07083309273522087
Angpt1_Tek|mut|MK_SEC	0.2704302927786185
Angpt2_Tek|mut|MK_SEC	0.08074403426535323
Cdh5_Cdh5|mut|Erythroid_SEC	0.04323044681179853
Jag1_Notch4|mut|Erythroid_SEC	0.06846287696300188
Jag1_Notch3|mut|Erythroid_SEC	0.07340363736172212
Angpt2_Tek|mut|Erythroid_SEC	0.047813265030880174
Efnb2_Ephb4|mut|Erythroid_SEC	0.07050889172279053
Jag1_Notch1|mut|Erythroid_SEC	0.06860267191257884
Jag1_Notch4|mut|Erythroid_MK	0.07793476879282911
Angpt2_Tek|mut|Erythroid_MK	0.03918620807020413
Jag1_Notch2|mut|Erythroid_MK	0.05499898204198733
Jag1_Notch1|mut|Erythroid_MK	0.07170306382642393
Jag2_Notch2|mut|SEC_Erythroidpro	0.26995315426028227
Angpt2_Tek|mut|SEC_Erythroidpro	0.08977318940405568
Jag1_Notch2|mut|SEC_Erythroidpro	0.08576178686443404
Efnb2_Ephb4|mut|SEC_Erythroidpro	0.05742597415391106
Kitl_Kit|mut|Hepatocyte_Erythroid	0.0825296281084686
Jag2_Notch2|mut|Hepatocyte_Erythroid	0.0738314637115191
Jag1_Notch3|mut|Hepatocyte_Erythroid	0.06597216361864931
Angpt2_Tek|mut|Hepatocyte_Erythroid	0.04722520297887412
Jag1_Notch2|mut|Hepatocyte_Erythroid	0.08148355745177305
Jag1_Notch1|mut|Hepatocyte_Erythroid	0.06954052952286442
Angpt2_Tek|mut|Erythroidpro_Hepatocyte	0.06781958942404061
Jag1_Notch2|mut|Erythroidpro_Hepatocyte	0.09005018143778447
Efnb2_Ephb4|mut|Erythroidpro_Hepatocyte	0.08936304141608135
Jag1_Notch4|mut|SEC_MK	0.1538410229854018
Angpt1_Tek|mut|MK_Erythroid	0.09901887211149897
Angpt2_Tek|mut|MK_Erythroid	0.04709396653658264
Efnb2_Ephb4|mut|SEC_Hepatocyte	0.10792572035987961
Angpt2_Tek|mut|Erythroidpro_Erythroidpro	0.03427508439146439
Jag1_Notch2|mut|Erythroidpro_Erythroidpro	0.05200039130959522
Kitl_Kit|mut|Hepatocyte_Erythroidpro	0.18820066977265704
Jag2_Notch2|mut|Hepatocyte_Erythroidpro	0.16314273333798873
Angpt2_Tek|mut|Hepatocyte_Erythroidpro	0.08830174236541066
Jag1_Notch2|mut|Hepatocyte_Erythroidpro	0.10177975869277438
Angpt2_Tek|mut|Hepatocyte_MK	0.043176987829441175
Kitl_Kit|mut|MK_Erythroidpro	0.21190891940648543
Angpt1_Tek|mut|MK_Erythroidpro	0.2821199324549076
Angpt2_Tek|mut|MK_Erythroidpro	0.09435000442549173
Jag1_Notch2|mut|MK_Erythroidpro	0.09257273452466602
Jag1_Notch3|mut|Erythroid_Erythroid	0.04167329199220292
Jag1_Notch2|mut|Erythroid_Erythroid	0.05334643096056339
Jag1_Notch4|mut|Erythroidpro_SEC	0.07920815841153471
Jag1_Notch3|mut|Erythroidpro_SEC	0.05597537168582534
Angpt2_Tek|mut|Erythroidpro_SEC	0.10835030715965803
Jag1_Notch1|mut|Erythroidpro_SEC	0.06673292293031492
Jag1_Notch4|mut|Erythroidpro_MK	0.06296482578448107
Angpt2_Tek|mut|Erythroidpro_MK	0.0935301756724499
Jag1_Notch2|mut|Erythroidpro_MK	0.07312245406622686
