label	ave_likelihood
Kitl_Kit|wt|Erythroid_Hepatocyte	0.7155385403417557
Jag1_Notch1|wt|Erythroid_Hepatocyte	0.30656757572722665
Jag1_Notch2|wt|Erythroid_Hepatocyte	0.24503173366760664
Dll4_Notch1|wt|Hepatocyte_Erythroid	0.48219344047585455
Dll4_Notch2|wt|Hepatocyte_Erythroid	0.6795989165034213
Jag1_Notch1|wt|Hepatocyte_Erythroid	0.5222898291266617
Jag1_Notch2|wt|Hepatocyte_Erythroid	0.5596224063875531
Efnb2_Ephb4|wt|AEC_Erythroid	0.99340502639958
Dll1_Notch2|wt|AEC_Erythroid	0.3183072647573013
Dll4_Notch2|wt|AEC_Erythroid	0.33663558235964763
Kitl_Kit|wt|Erythroid_Erythroid	0.3992758874100587
Jag1_Notch2|wt|Erythroid_Erythroid	0.294929639983326
Jag1_Notch4|wt|Erythroid_MK	0.37419112665251064
Angpt2_Tek|wt|Erythroid_MK	0.2324528554822357
Jag1_Notch2|wt|Erythroid_MK	0.19350807987143673
Angpt2_Tek|wt|Erythroid_AEC	0.29119426423145217
Jag1_Notch2|wt|Erythroid_AEC	0.21414089070148426
Dll4_Notch2|wt|Hepatocyte_Erythroidpro	0.41504108712263915
Jag1_Notch2|wt|Hepatocyte_Erythroidpro	0.2705881849406398
Kitl_Kit|wt|Erythroid_Erythroidpro	0.8939956400299829
Jag1_Notch2|wt|Erythroid_Erythroidpro	0.4645966857778478
Efnb2_Ephb4|wt|Erythroidpro_Erythroid	0.40622008268942195
Dll1_Notch2|wt|Erythroidpro_Erythroid	1.1288501886234854
Jag1_Notch1|wt|Erythroidpro_Erythroid	0.6837535074099638
Jag1_Notch2|wt|Erythroidpro_Erythroid	0.7192121661634251
Jag1_Notch1|wt|Erythroid_Myeloid	0.8196410324057709
Efnb2_Ephb4|wt|MK_Erythroid	0.7152179343050395
