label	ave_likelihood
Dll1_Notch2|wt|SEC_Erythroid	0.0740363738495953
Efnb2_Ephb4|wt|SEC_Erythroid	0.10309622025080709
Dll4_Notch2|wt|SEC_Erythroid	0.18546978248280668
Jag1_Notch2|wt|Erythroid_Hepatocyte	0.04482471825276211
Efnb2_Ephb4|wt|Erythroid_Hepatocyte	0.07479896246830142
Kitl_Kit|wt|Erythroid_Erythroidpro	0.12801635572605854
Jag1_Notch2|wt|Erythroid_Erythroidpro	0.04478386555465148
Kitl_Kit|wt|Hepatocyte_Erythroid	0.06208372155877993
Efnb2_Ephb4|wt|SEC_Hepatocyte	0.0914862337348032
Kitl_Kit|wt|Hepatocyte_Erythroidpro	0.0611284212621901
