label	ave_likelihood
Kitl_Kit|mut|Hepatocyte_Erythroidpro	0.1417592254140158
Dll1_Notch2|mut|Hepatocyte_Erythroidpro	0.10788758693022091
Angpt2_Tek|mut|Hepatocyte_Erythroidpro	0.05603986601889305
Angpt2_Tek|mut|Erythroid_Erythroid	0.02692959430953279
Jag1_Notch2|mut|Erythroid_Erythroid	0.06103287704709999
Jag1_Notch3|mut|Erythroid_Erythroid	0.05841083859120064
Dll4_Notch3|mut|SEC_Erythroid	0.16423150666568606
Dll4_Notch4|mut|SEC_Erythroid	0.09229867065355793
Jag1_Notch2|mut|SEC_Erythroid	0.07457870797081814
Dll1_Notch1|mut|SEC_Erythroid	0.07673912533555426
Dll4_Notch2|mut|SEC_Erythroid	0.1007112916620606
Kitl_Kit|mut|SEC_Erythroid	0.09480325318588993
Dll1_Notch2|mut|SEC_Erythroid	0.07718329940272756
Jag2_Notch2|mut|SEC_Erythroid	0.059217144606554854
Jag2_Notch1|mut|SEC_Erythroid	0.10343936030766417
Dll4_Notch1|mut|SEC_Erythroid	0.09340143552141976
Angpt1_Tek|mut|SEC_Erythroid	0.07687201194909761
Jag1_Notch1|mut|SEC_Erythroid	0.1181637516542578
Jag1_Notch3|mut|SEC_Erythroid	0.10825174889711568
Jag2_Notch4|mut|SEC_Erythroid	0.036000545984131604
Jag2_Notch3|mut|SEC_Erythroid	0.07952006447552708
Jag1_Notch4|mut|SEC_Erythroid	0.08861489643106198
Efnb2_Ephb4|mut|SEC_Erythroid	0.1225375996991115
Angpt2_Tek|mut|SEC_Erythroid	0.09924105658604444
Cdh5_Cdh5|mut|SEC_Erythroid	0.10108059936991409
Jag1_Notch1|mut|Erythroid_Hepatocyte	0.06510171547301873
Jag1_Notch2|mut|Erythroid_Hepatocyte	0.06399514350659842
Jag2_Notch1|mut|Erythroid_Hepatocyte	0.10889395831059454
Jag2_Notch2|mut|Erythroid_Hepatocyte	0.10209098875560686
Kitl_Kit|mut|Hepatocyte_Erythroid	0.05071983103205377
Angpt2_Tek|mut|Hepatocyte_Erythroid	0.0321508234856718
Jag1_Notch1|mut|Erythroidpro_SEC	0.10141595329979232
Jag1_Notch4|mut|Erythroidpro_SEC	0.07476810268897341
Efnb2_Ephb4|mut|Erythroidpro_SEC	0.17939897736753538
Jag1_Notch2|mut|Erythroidpro_SEC	0.06121959894122274
Angpt2_Tek|mut|Erythroidpro_SEC	0.0720418895826146
Jag2_Notch1|mut|Erythroidpro_SEC	0.12045572530583767
Dll4_Notch1|mut|Erythroidpro_SEC	0.09925499708668205
Jag1_Notch3|mut|Erythroidpro_SEC	0.08745337736281097
Jag1_Notch2|mut|Erythroidpro_Erythroid	0.0826720139783144
Kitl_Kit|mut|Erythroidpro_Erythroid	0.11341042446636095
Jag2_Notch2|mut|Erythroidpro_Erythroid	0.07712018642374388
Jag2_Notch1|mut|Erythroidpro_Erythroid	0.06579002889103656
Jag1_Notch1|mut|Erythroidpro_Erythroid	0.09637280262093344
Jag1_Notch3|mut|Erythroidpro_Erythroid	0.09900025756576782
Jag2_Notch4|mut|Erythroidpro_Erythroid	0.1050605705630058
Jag1_Notch4|mut|Erythroidpro_Erythroid	0.09324494012488993
Efnb2_Ephb4|mut|Erythroidpro_Erythroid	0.06609388398683255
Angpt2_Tek|mut|Erythroidpro_Erythroid	0.07021931009036438
Jag1_Notch2|mut|Erythroid_Erythroidpro	0.07949840803329858
Dll1_Notch1|mut|Erythroid_Erythroidpro	0.08449482147291751
Dll4_Notch2|mut|Erythroid_Erythroidpro	0.09550596657259891
Kitl_Kit|mut|Erythroid_Erythroidpro	0.1254012048518541
Dll1_Notch2|mut|Erythroid_Erythroidpro	0.16134317363539383
Jag2_Notch2|mut|Erythroid_Erythroidpro	0.1460245915079513
Jag2_Notch1|mut|Erythroid_Erythroidpro	0.0919663524189607
Jag1_Notch1|mut|Erythroid_Erythroidpro	0.06275046782693564
Jag1_Notch3|mut|Erythroid_Erythroidpro	0.058207953937491355
Jag2_Notch4|mut|Erythroid_Erythroidpro	0.11746177764943776
Jag2_Notch3|mut|Erythroid_Erythroidpro	0.08840048609096571
Jag1_Notch4|mut|Erythroid_Erythroidpro	0.07986469178841434
Efnb2_Ephb4|mut|Erythroid_Erythroidpro	0.1112178375651529
Angpt2_Tek|mut|Erythroid_Erythroidpro	0.07547493612517873
Dll1_Notch4|mut|Erythroid_Erythroidpro	0.07585203792996716
Jag1_Notch2|mut|Erythroidpro_Erythroidpro	0.04537924495643384
Angpt2_Tek|mut|Erythroidpro_Erythroidpro	0.02936612644423733
Efnb2_Ephb4|mut|SEC_Hepatocyte	0.12760939693151185
Jag2_Notch2|mut|SEC_Hepatocyte	0.045028768775504456
Jag1_Notch1|mut|Erythroidpro_Hepatocyte	0.08546294619059573
Efnb2_Ephb4|mut|Erythroidpro_Hepatocyte	0.07639981684783846
Jag1_Notch2|mut|Erythroidpro_Hepatocyte	0.10987685537148913
Jag2_Notch2|mut|Erythroidpro_Hepatocyte	0.0930661216925632
Jag1_Notch2|mut|Erythroid_SEC	0.05498402387032354
Dll1_Notch1|mut|Erythroid_SEC	0.22655729255308857
Jag2_Notch2|mut|Erythroid_SEC	0.07217022167448323
Jag2_Notch1|mut|Erythroid_SEC	0.14067530754439794
Angpt1_Tek|mut|Erythroid_SEC	0.13704410525995872
Jag1_Notch1|mut|Erythroid_SEC	0.08945304744083966
Jag1_Notch3|mut|Erythroid_SEC	0.07087704052956807
Jag2_Notch4|mut|Erythroid_SEC	0.07286295775237576
Jag2_Notch3|mut|Erythroid_SEC	0.09755298919356845
Jag1_Notch4|mut|Erythroid_SEC	0.07836264896361195
Efnb2_Ephb4|mut|Erythroid_SEC	0.1899194204489624
Angpt2_Tek|mut|Erythroid_SEC	0.05766081897565011
Dll1_Notch4|mut|Erythroid_SEC	0.1402816484060007
Cdh5_Cdh5|mut|Erythroid_SEC	0.10654877780514918
Dll4_Notch3|mut|SEC_Erythroidpro	0.08695345043276441
Dll4_Notch4|mut|SEC_Erythroidpro	0.07748711326905415
Jag1_Notch2|mut|SEC_Erythroidpro	0.09794365654068193
Dll4_Notch2|mut|SEC_Erythroidpro	0.15600941216000483
Kitl_Kit|mut|SEC_Erythroidpro	0.12487723875260123
Dll1_Notch2|mut|SEC_Erythroidpro	0.18763571375884427
Jag2_Notch2|mut|SEC_Erythroidpro	0.10321583315728695
Dll4_Notch1|mut|SEC_Erythroidpro	0.11417172058199083
Jag1_Notch1|mut|SEC_Erythroidpro	0.11906619340250346
Jag2_Notch4|mut|SEC_Erythroidpro	0.04956279204420456
Jag1_Notch4|mut|SEC_Erythroidpro	0.0588084226294598
Efnb2_Ephb4|mut|SEC_Erythroidpro	0.08427968785314971
Angpt2_Tek|mut|SEC_Erythroidpro	0.06259021391202674
Angpt2_Tek|mut|Hepatocyte_SEC	0.06134209019678577
Angpt1_Tek|mut|Hepatocyte_SEC	0.09989727319726734
