label	ave_likelihood
Efnb2_Ephb4|wt|Erythroid_Hepatocyte|0	0.12756149862370503
Kitl_Kit|wt|Erythroid_Hepatocyte|0	0.0976509211315761
Jag1_Notch2|wt|Erythroid_Hepatocyte|0	0.06911659722250044
Jag1_Notch2|wt|Myeloid_Erythroid|0	0.10951595264723302
Jag1_Notch2|wt|Erythroidpro_Erythroid|0	0.14418781856165783
Efnb2_Ephb4|wt|Hepatocyte_Erythroid|0	0.2332160466478551
Kitl_Kit|wt|Hepatocyte_Erythroid|0	0.08505917919480813
Jag1_Notch2|wt|Hepatocyte_Erythroid|0	0.09383963922962257
Jag1_Notch1|wt|Erythroid_Erythroid|0	0.08027780390692071
Jag1_Notch2|wt|Erythroid_Erythroid|0	0.08123741870927974
Efnb2_Ephb4|wt|Erythroid_Hepatocyte|1	0.09109880307664478
Jag1_Notch1|wt|Erythroid_Hepatocyte|1	0.06258999085815604
Kitl_Kit|wt|Erythroid_Hepatocyte|1	0.08319870408374623
Jag1_Notch2|wt|Erythroid_Hepatocyte|1	0.07990348375115276
Efnb2_Ephb4|wt|Hepatocyte_Erythroid|1	0.22528074912886598
Dll4_Notch2|wt|Hepatocyte_Erythroid|1	0.31062749373050985
Jag1_Notch1|wt|Hepatocyte_Erythroid|1	0.06470342083275897
Kitl_Kit|wt|Hepatocyte_Erythroid|1	0.1379507758597173
Jag1_Notch2|wt|Hepatocyte_Erythroid|1	0.17052893565566593
Jag2_Notch2|wt|Erythroid_Hepatocyte|2	0.1365122459802734
Efnb2_Ephb4|wt|Erythroid_Hepatocyte|2	0.08284241319363768
Jag1_Notch1|wt|Erythroid_Hepatocyte|2	0.1083595633629093
Jag1_Notch2|wt|Erythroid_Hepatocyte|2	0.09280947648312447
Kitl_Kit|wt|Erythroid_Hepatocyte|2	0.13123078856356302
Efnb2_Ephb4|wt|Hepatocyte_Erythroid|2	0.09101706111934595
Jag1_Notch2|wt|Hepatocyte_Erythroid|2	0.07827396732071443
Kitl_Kit|wt|Hepatocyte_Erythroid|2	0.1332470942942183
Dll1_Notch2|wt|Hepatocyte_Erythroid|2	0.07372322556694999
Dll4_Notch2|wt|Hepatocyte_Erythroid|2	0.22073383960944098
Kitl_Kit|wt|Erythroid_Erythroid|2	0.05373009895754971
Efnb2_Ephb4|wt|Erythroid_Hepatocyte|3	0.1254801244631347
Jag1_Notch2|wt|Erythroid_Hepatocyte|3	0.10101293839328504
Jag2_Notch2|wt|Hepatocyte_Erythroid|3	0.08459815503504069
Efnb2_Ephb4|wt|Hepatocyte_Erythroid|3	0.065898004539182
Dll4_Notch2|wt|Hepatocyte_Erythroid|3	0.16521363014746687
Jag1_Notch2|wt|Hepatocyte_Erythroid|3	0.09960613992497123
Jag2_Notch2|wt|Erythroid_Erythroid|3	0.10152366131156942
