label	ave_likelihood
Jag1_Notch2|wt|Erythroidpro_Erythroid|1	0.11818072445661204
Jag1_Notch2|wt|Hepatocyte_Erythroid|2	0.08987896575665986
Jag1_Notch2|wt|Erythroidpro_Erythroid|4	0.07294645778937367
Jag1_Notch2|wt|Hepatocyte_Erythroid|5	0.08827834358842696
Jag1_Notch2|wt|Erythroid_Erythroidpro|7	0.06087632938177175
Kitl_Kit|wt|Erythroidpro_Erythroid|8	0.14898844782586143
Jag1_Notch2|wt|Erythroid_Erythroidpro|9	0.05531417118470305
Jag1_Notch1|wt|Erythroidpro_Erythroid|12	0.08272933641938025
Jag1_Notch2|wt|Erythroidpro_Erythroid|12	0.0953792190626373
Kitl_Kit|wt|Erythroid_Hepatocyte|13	0.17653658681961687
Kitl_Kit|wt|Erythroid_Erythroidpro|15	0.13551210826224108
Jag1_Notch2|wt|Erythroid_Hepatocyte|16	0.07952442343509657
Efnb2_Ephb4|wt|Hepatocyte_Erythroid|16	0.17152949338548376
Jag1_Notch2|wt|Erythroid_Erythroidpro|18	0.0722565697388899
