label	ave_likelihood
Efnb2_Ephb4|wt|Erythroid_Hepatocyte|0	0.1987895416667697
Dll1_Notch2|wt|Erythroid_Hepatocyte|0	0.27320922531078473
Efnb2_Ephb4|wt|Hepatocyte_Erythroid|0	0.10630489643184014
Jag2_Notch2|wt|Erythroid_Erythroidpro|0	0.14977642519227102
Efnb2_Ephb4|wt|Erythroid_Erythroidpro|0	0.07145061824158724
Kitl_Kit|wt|Erythroidpro_Erythroid|0	0.14063064560068114
Efnb2_Ephb4|wt|Hepatocyte_Erythroid|1	0.12643816495972537
Jag2_Notch2|wt|Erythroid_Erythroidpro|1	0.20456497507550445
Efnb2_Ephb4|wt|Erythroid_Erythroidpro|1	0.13761568312065586
Efnb2_Ephb4|wt|Erythroidpro_Erythroid|1	0.06617087383416574
Efnb2_Ephb4|wt|Erythroid_Hepatocyte|2	0.06419121558072184
Jag1_Notch2|wt|Hepatocyte_Erythroid|2	0.16512407468322332
Efnb2_Ephb4|wt|Erythroid_Erythroidpro|2	0.0718097591372937
Kitl_Kit|wt|Erythroid_Erythroidpro|2	0.21245811352331703
Jag2_Notch2|wt|Erythroidpro_Erythroid|2	0.22209569354049566
Efnb2_Ephb4|wt|Erythroidpro_Erythroid|2	0.1017475184668655
Jag1_Notch2|wt|Erythroidpro_Erythroid|2	0.14191866655412413
Dll1_Notch2|wt|Erythroidpro_Erythroid|2	0.194945432443329
Efnb2_Ephb4|wt|Erythroid_Erythroid|2	0.07544496696278978
Efnb2_Ephb4|wt|Erythroid_Hepatocyte|3	0.04428700145256822
Jag2_Notch2|wt|Erythroid_Erythroidpro|3	0.14035195369005637
Efnb2_Ephb4|wt|Erythroid_Erythroidpro|3	0.07572363725168565
Jag1_Notch2|wt|Erythroid_Erythroidpro|3	0.10211869853611066
Efnb2_Ephb4|wt|Erythroid_Hepatocyte|4	0.07129377714754993
Jag1_Notch2|wt|Erythroid_Hepatocyte|4	0.10154938067566008
Efnb2_Ephb4|wt|Hepatocyte_Erythroid|4	0.08046569085398328
Jag2_Notch2|wt|Erythroid_Erythroidpro|4	0.16470459775733307
Efnb2_Ephb4|wt|Erythroid_Erythroidpro|4	0.11074923007679634
Jag1_Notch1|wt|Erythroid_Erythroidpro|4	0.046828190399388674
Jag1_Notch2|wt|Erythroid_Erythroidpro|4	0.11117017685027435
Efnb2_Ephb4|wt|Erythroidpro_Erythroid|4	0.14330015402040913
Jag1_Notch2|wt|Erythroidpro_Erythroid|4	0.08453866360342803
Efnb2_Ephb4|wt|Erythroid_Erythroidpro|5	0.08487040817364339
Jag1_Notch2|wt|Erythroid_Erythroidpro|5	0.08901432505034905
Efnb2_Ephb4|wt|Erythroidpro_Erythroid|5	0.12475151830468167
Jag1_Notch1|wt|Erythroidpro_Erythroid|5	0.10631336837896674
Jag1_Notch2|wt|Erythroidpro_Erythroid|5	0.08877717965328352
Jag2_Notch2|wt|Hepatocyte_Erythroidpro|5	0.14589965002227115
Efnb2_Ephb4|wt|Hepatocyte_Erythroid|6	0.1515815566947856
Jag2_Notch2|wt|Erythroid_Erythroidpro|6	0.24581096130081675
Efnb2_Ephb4|wt|Erythroid_Erythroidpro|6	0.10176548409975911
Jag1_Notch2|wt|Erythroid_Erythroidpro|6	0.11337377262942305
Efnb2_Ephb4|wt|Erythroidpro_Erythroid|6	0.11153467453430488
Dll1_Notch2|wt|SEC_Erythroid|7	0.24865191151072158
Jag2_Notch2|wt|Erythroid_Erythroidpro|7	0.14954077880954697
Efnb2_Ephb4|wt|Erythroid_Erythroidpro|7	0.10137623208161503
Kitl_Kit|wt|Erythroid_Erythroidpro|7	0.2502486777345414
Jag1_Notch2|wt|Erythroid_Erythroidpro|7	0.05071557746326332
Dll1_Notch2|wt|Erythroid_Erythroidpro|7	0.19636174475151622
Efnb2_Ephb4|wt|Erythroidpro_Erythroid|7	0.0600318416244666
Efnb2_Ephb4|wt|Hepatocyte_Erythroidpro|7	0.06842781561377978
Efnb2_Ephb4|wt|Erythroid_Erythroidpro|8	0.10061423414831201
Jag2_Notch2|wt|Erythroidpro_Erythroid|8	0.173553632108652
Efnb2_Ephb4|wt|Erythroidpro_Erythroid|8	0.05920957322926943
Kitl_Kit|wt|Erythroidpro_Erythroid|8	0.17144186068687506
Jag2_Notch2|wt|Hepatocyte_Erythroid|9	0.13451786510995137
Efnb2_Ephb4|wt|Erythroid_Erythroidpro|9	0.12499272326813511
Efnb2_Ephb4|wt|Erythroidpro_Erythroid|9	0.08559657993355932
Jag1_Notch1|wt|Erythroid_Hepatocyte|10	0.10649957504632944
Efnb2_Ephb4|wt|Hepatocyte_Erythroid|10	0.07243967836825291
Efnb2_Ephb4|wt|Erythroid_Erythroidpro|10	0.11699862623260222
Kitl_Kit|wt|Erythroid_Erythroidpro|10	0.26187948656234705
Jag1_Notch2|wt|Erythroid_Erythroidpro|10	0.12680050015084068
Jag2_Notch2|wt|Erythroidpro_Erythroid|10	0.2661872187024776
Jag2_Notch1|wt|Erythroidpro_Erythroid|10	0.14188004015621986
Jag1_Notch2|wt|Erythroidpro_Erythroid|10	0.14323266501777598
Dll1_Notch2|wt|Erythroidpro_Erythroid|10	0.1688921154751899
Kitl_Kit|wt|Erythroid_Hepatocyte|11	0.2024081416855593
Jag1_Notch2|wt|Hepatocyte_Erythroid|11	0.12109340875412622
Jag2_Notch2|wt|SEC_Erythroid|11	0.26042370188231667
Efnb2_Ephb4|wt|SEC_Erythroid|11	0.13997439543172313
Efnb2_Ephb4|wt|Erythroid_Erythroidpro|11	0.034391141610225766
Jag2_Notch2|wt|Erythroidpro_Erythroid|11	0.12646591609476707
