label	ave_likelihood
Jag1_Notch1|mut|Erythroid_Hepatocyte|0	0.07303349939917787
Kitl_Kit|mut|Erythroid_Hepatocyte|0	0.08080361183299793
Jag1_Notch4|mut|Erythroid_Hepatocyte|0	0.046603184245197764
Jag1_Notch3|mut|Erythroid_Erythroidpro|0	0.09849230668360814
Jag2_Notch2|mut|Erythroid_Erythroidpro|0	0.17961241617423906
Efnb2_Ephb4|mut|Erythroid_Erythroidpro|0	0.09129451568031538
Dll4_Notch2|mut|Erythroid_Erythroidpro|0	0.1392760726220212
Jag1_Notch1|mut|Erythroid_Erythroidpro|0	0.1000090606970709
Angpt2_Tek|mut|Erythroid_Erythroidpro|0	0.08453365945851447
Jag2_Notch1|mut|Erythroid_Erythroidpro|0	0.11593017019220614
Dll4_Notch4|mut|Erythroid_Erythroidpro|0	0.1474475915393415
Kitl_Kit|mut|Erythroid_Erythroidpro|0	0.1136106856998698
Jag1_Notch4|mut|Erythroid_Erythroidpro|0	0.1067074832440803
Dll4_Notch1|mut|Erythroid_Erythroidpro|0	0.08766768377132686
Jag1_Notch2|mut|Erythroid_Erythroidpro|0	0.0936282959719402
Cdh5_Cdh5|mut|Erythroid_Erythroidpro|0	0.049841965782035626
Jag2_Notch4|mut|Erythroid_Erythroidpro|0	0.1678732724128174
Jag2_Notch2|mut|Erythroidpro_Erythroid|0	0.17101425054881314
Jag1_Notch1|mut|Erythroidpro_Erythroid|0	0.1019869674712115
Dll4_Notch4|mut|Erythroidpro_Erythroid|0	0.15494670215122638
Dll1_Notch4|mut|Erythroidpro_Erythroid|0	0.2496067309745026
Jag1_Notch2|mut|Erythroidpro_Erythroid|0	0.1031039277702791
Jag2_Notch4|mut|Erythroidpro_Erythroid|0	0.23746424539291155
Angpt2_Tek|mut|Erythroidpro_Erythroid|0	0.09580542075415976
Kitl_Kit|mut|Erythroidpro_Erythroid|0	0.15894813144976624
Jag1_Notch4|mut|Erythroidpro_Erythroid|0	0.12265882019730946
Cdh5_Cdh5|mut|Erythroidpro_Erythroid|0	0.06379510853463709
Jag1_Notch3|mut|Erythroidpro_Erythroid|0	0.10503741458904502
Jag2_Notch1|mut|Erythroidpro_Erythroid|0	0.13155965473064293
Jag2_Notch3|mut|Erythroidpro_Erythroid|0	0.14975454284129647
Angpt2_Tek|mut|Hepatocyte_Erythroid|0	0.035911636239868316
Jag1_Notch4|mut|Hepatocyte_Erythroid|0	0.0725624119559585
Jag1_Notch4|mut|Hepatocyte_Erythroidpro|0	0.0803746641617334
Jag1_Notch1|mut|Erythroidpro_Erythroidpro|0	0.040646477008007706
Jag1_Notch4|mut|Erythroidpro_Erythroidpro|0	0.06335560285096493
Jag1_Notch2|mut|Erythroidpro_Erythroidpro|0	0.053685538923796426
Jag1_Notch1|mut|Erythroidpro_SEC|0	0.04806884966981893
Angpt2_Tek|mut|Erythroidpro_Hepatocyte|0	0.07246632217067409
Jag1_Notch4|mut|Erythroidpro_Hepatocyte|0	0.0610818977211401
Jag1_Notch2|mut|Erythroidpro_Hepatocyte|0	0.0661752811206353
Jag1_Notch2|mut|Erythroid_Hepatocyte|1	0.03895712696407473
Efnb2_Ephb4|mut|Erythroid_Erythroidpro|1	0.0843415814953363
Jag1_Notch1|mut|Erythroid_Erythroidpro|1	0.08746839193796607
Jag1_Notch2|mut|Erythroid_Erythroidpro|1	0.0508448105071931
Angpt2_Tek|mut|Erythroid_Erythroidpro|1	0.08510524430146041
Kitl_Kit|mut|Erythroid_Erythroidpro|1	0.10750362994056835
Jag1_Notch4|mut|Erythroid_Erythroidpro|1	0.08746373041759457
Jag1_Notch3|mut|Erythroid_Erythroidpro|1	0.08787446731707177
