label	ave_likelihood
Jag2_Notch2|wt|Hepatocyte_Erythroid|0	0.20396739517739104
Efnb2_Ephb4|wt|Hepatocyte_Erythroid|0	0.08363970905894998
Kitl_Kit|wt|Hepatocyte_Erythroid|0	0.1296828501065912
Efnb2_Ephb4|wt|MK_Erythroid|0	0.18846517067989635
Efnb2_Ephb4|wt|Erythroid_Erythroid|0	0.08389228404606795
Kitl_Kit|wt|Erythroid_Erythroid|0	0.08864050977590765
Jag1_Notch2|wt|Erythroid_Erythroid|0	0.11017920268040202
Efnb2_Ephb4|wt|Erythroid_Hepatocyte|1	0.06616540671861766
Jag1_Notch2|wt|Erythroid_Hepatocyte|1	0.06612647942981185
Efnb2_Ephb4|wt|Erythroidpro_Erythroid|1	0.0769373566163695
Kitl_Kit|wt|Erythroidpro_Erythroid|1	0.09098897742225155
Efnb2_Ephb4|wt|Erythroid_Erythroid|1	0.08276083812957279
Jag1_Notch2|wt|Erythroid_Erythroid|1	0.0707658588131041
Kitl_Kit|wt|Erythroid_Erythroid|1	0.08690271207763033
Dll4_Notch2|wt|Erythroid_Hepatocyte|2	0.12288075636638596
Efnb2_Ephb4|wt|Erythroid_MK|2	0.09105578154043183
Jag2_Notch2|wt|Hepatocyte_Erythroid|2	0.13098804246562865
Efnb2_Ephb4|wt|Hepatocyte_Erythroid|2	0.10505130105742393
Jag1_Notch2|wt|Hepatocyte_Erythroid|2	0.1611825700755555
Efnb2_Ephb4|wt|Erythroidpro_Erythroid|2	0.036110982674431344
Efnb2_Ephb4|wt|Erythroid_Erythroid|2	0.07553446598963934
Kitl_Kit|wt|Erythroid_Erythroid|2	0.09332339683867787
Jag1_Notch1|wt|Erythroid_Hepatocyte|3	0.07833670472049706
Jag1_Notch2|wt|Erythroid_Hepatocyte|3	0.06049672459628605
Jag2_Notch2|wt|Hepatocyte_Erythroid|3	0.10071441672467772
Jag1_Notch2|wt|Erythroid_Erythroid|3	0.08166214232499498
Efnb2_Ephb4|wt|Erythroid_Hepatocyte|4	0.08613330482051525
Efnb2_Ephb4|wt|Hepatocyte_Erythroid|4	0.08083130591045093
Efnb2_Ephb4|wt|Erythroidpro_Erythroid|4	0.11909532891161544
Kitl_Kit|wt|Erythroidpro_Erythroid|4	0.10267522367191234
Efnb2_Ephb4|wt|Erythroid_Erythroid|4	0.08421793817330686
Jag2_Notch2|wt|Erythroid_Hepatocyte|5	0.19488585244549025
Efnb2_Ephb4|wt|Erythroid_Hepatocyte|5	0.06377371127686116
Jag2_Notch1|wt|Erythroid_Hepatocyte|5	0.13044309412653485
Jag1_Notch2|wt|Erythroid_Hepatocyte|5	0.08235108792213583
Dll1_Notch2|wt|Erythroid_Hepatocyte|5	0.18269485745172193
Kitl_Kit|wt|Hepatocyte_Erythroid|5	0.12223197399190497
Kitl_Kit|wt|MK_Erythroid|5	0.1707361477413306
Kitl_Kit|wt|AEC_Erythroid|5	0.07598818671293084
Efnb2_Ephb4|wt|Erythroid_Erythroid|5	0.10058665545000282
Dll4_Notch2|wt|Erythroid_Erythroid|5	0.08694264951906296
Jag1_Notch2|wt|Erythroid_Erythroid|5	0.05483847680439617
Jag2_Notch2|wt|Hepatocyte_Erythroid|6	0.22651240126248445
Efnb2_Ephb4|wt|Hepatocyte_Erythroid|6	0.13420339512616136
Kitl_Kit|wt|Erythroidpro_Erythroid|6	0.06949534056906688
Efnb2_Ephb4|wt|Erythroid_Erythroid|6	0.05699196460463483
Kitl_Kit|wt|Erythroid_Erythroid|6	0.10483357778684171
Jag1_Notch2|wt|Erythroid_Erythroid|6	0.08584242118973287
Efnb2_Ephb4|wt|Hepatocyte_Erythroid|7	0.14432717659188835
Kitl_Kit|wt|Hepatocyte_Erythroid|7	0.1471774557990423
Jag1_Notch2|wt|MK_Erythroid|7	0.17313948366703727
Efnb2_Ephb4|wt|Erythroidpro_Erythroid|7	0.08230988554998986
Kitl_Kit|wt|Erythroidpro_Erythroid|7	0.14700357906221376
Jag2_Notch2|wt|Erythroid_Erythroid|7	0.07040739052558936
Dll4_Notch2|wt|Erythroid_Hepatocyte|8	0.13766955637166103
Efnb2_Ephb4|wt|Erythroid_Hepatocyte|8	0.055517701494492214
Kitl_Kit|wt|Erythroid_Hepatocyte|8	0.08496044261019013
Jag1_Notch2|wt|Erythroid_Hepatocyte|8	0.08887697777096029
Dll1_Notch2|wt|Erythroid_Hepatocyte|8	0.14503760329838114
Jag1_Notch2|wt|Hepatocyte_Erythroid|8	0.09248742250505215
Efnb2_Ephb4|wt|Erythroid_Erythroid|8	0.0788117621569183
Dll1_Notch1|wt|Erythroid_Erythroid|8	0.16128769016606034
Efnb2_Ephb4|wt|Hepatocyte_Erythroid|9	0.03126420860165328
Dll4_Notch2|wt|Erythroidpro_Erythroid|9	0.15025427529263488
Jag1_Notch2|wt|Erythroidpro_Erythroid|9	0.06479055286154392
Efnb2_Ephb4|wt|Erythroid_Erythroid|9	0.08640916368491097
Kitl_Kit|wt|Erythroid_Erythroid|9	0.10924971469795379
Dll1_Notch2|wt|Erythroid_Hepatocyte|10	0.04741444885242306
Jag2_Notch2|wt|Hepatocyte_Erythroid|10	0.15699923619855666
Efnb2_Ephb4|wt|Hepatocyte_Erythroid|10	0.17577691483183497
Jag1_Notch2|wt|Hepatocyte_Erythroid|10	0.18836211619440527
Dll1_Notch2|wt|Hepatocyte_Erythroid|10	0.18591050064087247
Efnb2_Ephb4|wt|Erythroid_Erythroid|10	0.04928922972855573
Dll4_Notch2|wt|Erythroid_Erythroid|10	0.10733099680314832
Dll1_Notch2|wt|Erythroid_Erythroid|10	0.1136515032570565
Kitl_Kit|wt|Erythroid_Hepatocyte|11	0.0863433526900117
Jag2_Notch2|wt|MK_Erythroid|11	0.3657301248638163
Jag1_Notch2|wt|Erythroidpro_Erythroid|11	0.12617635367474309
Efnb2_Ephb4|wt|Erythroid_Erythroid|11	0.06783134321055846
Kitl_Kit|wt|Erythroid_Erythroid|11	0.09420778355745396
Efnb2_Ephb4|wt|Erythroid_Hepatocyte|12	0.08617509563170987
Kitl_Kit|wt|Erythroid_Hepatocyte|12	0.08470760995842715
Efnb2_Ephb4|wt|Hepatocyte_Erythroid|12	0.08456879501845482
Kitl_Kit|wt|Erythroid_Erythroidpro|12	0.09240504730771584
Efnb2_Ephb4|wt|Erythroidpro_Erythroid|12	0.1109098160606343
Efnb2_Ephb4|wt|Erythroid_Erythroid|12	0.0674710702385763
Kitl_Kit|wt|Erythroid_Erythroid|12	0.04883008331999235
Efnb2_Ephb4|wt|Erythroid_Hepatocyte|13	0.06110744647288351
