source_cell_idx	receptor_cell_idx	likelihood	ligand_recptor	source_cell_type	target_cell_type
107	168	0.011192118689195413	Angpt1_Tek	Erythroidpro	Erythroid
194	168	0.018238883721877444	Angpt1_Tek	Erythroidpro	Erythroid
194	232	0.06843671012632717	Angpt1_Tek	Erythroidpro	Erythroid
232	230	0.09968942668443899	Angpt1_Tek	Erythroid	Erythroidpro
132	88	0.06666161263134669	Angpt2_Tek	Erythroid	Erythroidpro
232	230	0.015985309457784286	Angpt2_Tek	Erythroid	Erythroidpro
2	8	0.10025740775830733	Kitl_Kit	Hepatocyte	Erythroidpro
2	34	0.017425894289503703	Kitl_Kit	Hepatocyte	Myeloid
207	140	0.06900967964797344	Kitl_Kit	Erythroid	Erythroidpro
207	160	0.056235318305413846	Kitl_Kit	Erythroid	Erythroidpro
207	162	0.04295615767166345	Kitl_Kit	Erythroid	Hepatocyte
207	230	0.11236359287131026	Kitl_Kit	Erythroid	Erythroidpro
228	140	0.11715132292081297	Kitl_Kit	Erythroid	Erythroidpro
228	160	0.058417242906716675	Kitl_Kit	Erythroid	Erythroidpro
228	162	0.12441575325489208	Kitl_Kit	Erythroid	Hepatocyte
228	181	0.19400839792886862	Kitl_Kit	Erythroid	Erythroidpro
236	162	0.08205453515635436	Kitl_Kit	Erythroid	Hepatocyte
255	230	0.3432604853381444	Kitl_Kit	Erythroid	Erythroidpro
278	230	0.39788547011106506	Kitl_Kit	Erythroid	Erythroidpro
13	10	0.13138181678193225	Cd34_Selp	Erythroid	AEC
263	126	0.2029182987540025	Cd34_Selp	Erythroid	Erythroidpro
106	132	0.03127781142785321	Cdh5_Cdh5	Erythroidpro	Erythroid
132	106	0.03127781142783193	Cdh5_Cdh5	Erythroid	Erythroidpro
155	162	0.031010114163912805	Cdh5_Cdh5	Erythroidpro	Hepatocyte
155	190	0.018668931940098395	Cdh5_Cdh5	Erythroidpro	Hepatocyte
162	155	0.031010113406408826	Cdh5_Cdh5	Hepatocyte	Erythroidpro
190	155	0.018668931484087856	Cdh5_Cdh5	Hepatocyte	Erythroidpro
193	194	0.012792103035995503	Cdh5_Cdh5	Erythroid	Erythroidpro
194	193	0.012792102983954445	Cdh5_Cdh5	Erythroidpro	Erythroid
230	232	0.013439162421093609	Cdh5_Cdh5	Erythroidpro	Erythroid
