source_cell_idx	receptor_cell_idx	likelihood	ligand_recptor	source_cell_type	target_cell_type
11	46	0.0578352280763442	Angpt1_Tek	AEC	Erythroid
11	61	0.19413481836857788	Angpt1_Tek	AEC	Erythroid
17	36	0.01469065841782912	Angpt1_Tek	Erythroid	AEC
48	32	0.05633897481803507	Angpt1_Tek	Erythroid	AEC
48	61	0.21367213507413324	Angpt1_Tek	Erythroid	Erythroid
53	61	0.04319643198957073	Angpt1_Tek	Erythroid	Erythroid
66	36	0.06100987526133596	Angpt1_Tek	Erythroid	AEC
83	202	0.012029222031665308	Angpt1_Tek	Erythroid	Hepatocyte
117	192	0.09203390247613566	Angpt1_Tek	Erythroid	Hepatocyte
130	192	0.057496455410503126	Angpt1_Tek	Erythroid	Hepatocyte
154	192	0.03661658045278975	Angpt1_Tek	Erythroid	Hepatocyte
170	116	0.05327493679427181	Angpt1_Tek	Hepatocyte	Erythroid
170	202	0.15998397595348074	Angpt1_Tek	Hepatocyte	Hepatocyte
170	244	0.24521907292081396	Angpt1_Tek	Hepatocyte	Hepatocyte
190	285	0.02375133077900269	Angpt1_Tek	Hepatocyte	Erythroid
206	192	0.286266507528445	Angpt1_Tek	Erythroid	Hepatocyte
225	123	0.02928672172354178	Angpt1_Tek	Erythroid	Erythroid
225	244	0.032058341526609975	Angpt1_Tek	Erythroid	Hepatocyte
244	285	0.016140421992089003	Angpt1_Tek	Hepatocyte	Erythroid
274	244	0.10247717204999074	Angpt1_Tek	Erythroid	Hepatocyte
285	212	0.132919969501153	Angpt1_Tek	Erythroid	Erythroid
321	192	0.06528855974494135	Angpt1_Tek	Erythroid	Hepatocyte
321	285	0.16512757952713572	Angpt1_Tek	Erythroid	Erythroid
321	315	0.04075396019284835	Angpt1_Tek	Erythroid	Erythroid
321	317	0.03144078031213321	Angpt1_Tek	Erythroid	MK
17	36	0.015912245111121808	Angpt2_Tek	Erythroid	AEC
62	61	0.024763359365539014	Angpt2_Tek	Erythroid	Erythroid
122	116	0.016004097311846505	Angpt2_Tek	Hepatocyte	Erythroid
164	244	0.048025162810714166	Angpt2_Tek	Erythroid	Hepatocyte
188	285	0.021305138891535725	Angpt2_Tek	Erythroid	Erythroid
201	202	0.011413653203538912	Angpt2_Tek	Erythroid	Hepatocyte
271	192	0.10263779113429122	Angpt2_Tek	Erythroid	Hepatocyte
315	212	0.015253328716983561	Angpt2_Tek	Erythroid	Erythroid
315	244	0.03636231447635353	Angpt2_Tek	Erythroid	Hepatocyte
321	285	0.02013356654476383	Angpt2_Tek	Erythroid	Erythroid
21	77	0.01896996511455274	Kitl_Kit	AEC	Hepatocyte
68	159	0.01566279917562733	Kitl_Kit	Erythroid	Hepatocyte
130	99	0.026021896486966373	Kitl_Kit	Erythroid	Hepatocyte
130	159	0.21800338302073452	Kitl_Kit	Erythroid	Hepatocyte
157	197	0.30190388199900675	Kitl_Kit	Hepatocyte	Erythroid
167	116	0.02961096950138604	Kitl_Kit	Hepatocyte	Erythroid
167	197	0.13140945594696488	Kitl_Kit	Hepatocyte	Erythroid
167	217	0.05804032476922464	Kitl_Kit	Hepatocyte	Erythroid
167	221	0.04699329567851671	Kitl_Kit	Hepatocyte	Erythroid
178	116	0.6836748799084902	Kitl_Kit	Erythroid	Erythroid
178	139	0.022894010074741917	Kitl_Kit	Erythroid	Hepatocyte
190	191	0.09652246984513113	Kitl_Kit	Hepatocyte	Erythroid
190	203	0.1204847162723894	Kitl_Kit	Hepatocyte	Erythroid
190	230	0.026215021424836754	Kitl_Kit	Hepatocyte	Erythroid
190	271	0.1757344419664446	Kitl_Kit	Hepatocyte	Erythroid
190	302	0.01571931279202691	Kitl_Kit	Hepatocyte	Erythroid
228	133	0.011570292012921762	Kitl_Kit	Hepatocyte	Erythroid
228	154	0.0699918488879	Kitl_Kit	Hepatocyte	Erythroid
228	161	0.05371058056950713	Kitl_Kit	Hepatocyte	Erythroid
228	206	0.051716684779677606	Kitl_Kit	Hepatocyte	Erythroid
228	302	0.014168652185078552	Kitl_Kit	Hepatocyte	Erythroid
244	116	0.015447691084460433	Kitl_Kit	Hepatocyte	Erythroid
244	184	0.015279863406774785	Kitl_Kit	Hepatocyte	Erythroid
244	194	0.03873377941253226	Kitl_Kit	Hepatocyte	Erythroid
244	197	0.1224873097465829	Kitl_Kit	Hepatocyte	Erythroid
244	201	0.014733014105032185	Kitl_Kit	Hepatocyte	Erythroid
244	217	0.03984227776570171	Kitl_Kit	Hepatocyte	Erythroid
244	223	0.023540497375591458	Kitl_Kit	Hepatocyte	Erythroid
311	297	0.042842439505896335	Kitl_Kit	MK	Erythroid
311	302	0.3565564794032762	Kitl_Kit	MK	Erythroid
311	321	0.023303685727533455	Kitl_Kit	MK	Erythroid
320	294	0.03999346239871259	Kitl_Kit	Erythroid	Hepatocyte
320	300	0.10446603223540395	Kitl_Kit	Erythroid	Hepatocyte
320	322	0.03619619070654376	Kitl_Kit	Erythroid	Erythroid
55	48	0.015513891690115172	Cd34_Selp	AEC	Erythroid
116	48	0.08185086670026498	Cd34_Selp	Erythroid	Erythroid
116	67	0.1310299592030787	Cd34_Selp	Erythroid	Erythroid
116	244	0.08311678224458657	Cd34_Selp	Erythroid	Hepatocyte
121	110	0.04596199523166286	Cd34_Selp	Hepatocyte	Erythroid
202	267	0.2150628197487309	Cd34_Selp	Hepatocyte	Erythroid
234	317	0.060282458922899344	Cd34_Selp	Erythroid	MK
10	32	0.041231036733378565	Cdh5_Cdh5	Erythroidpro	AEC
32	10	0.041231041994250164	Cdh5_Cdh5	AEC	Erythroidpro
116	122	0.05674857859965524	Cdh5_Cdh5	Erythroid	Hepatocyte
122	116	0.056748580238153996	Cdh5_Cdh5	Hepatocyte	Erythroid
164	185	0.02865595826927076	Cdh5_Cdh5	Erythroid	Erythroid
164	197	0.029372134247176118	Cdh5_Cdh5	Erythroid	Erythroid
164	202	0.04534937840308018	Cdh5_Cdh5	Erythroid	Hepatocyte
164	248	0.013544564463153217	Cdh5_Cdh5	Erythroid	Hepatocyte
164	261	0.02753399562537096	Cdh5_Cdh5	Erythroid	Hepatocyte
185	164	0.028655960175130463	Cdh5_Cdh5	Erythroid	Erythroid
197	164	0.029372136200667375	Cdh5_Cdh5	Erythroid	Erythroid
202	164	0.045349381349568306	Cdh5_Cdh5	Hepatocyte	Erythroid
202	223	0.08181409479178811	Cdh5_Cdh5	Hepatocyte	Erythroid
220	317	0.06694639788056743	Cdh5_Cdh5	Erythroid	MK
223	202	0.08181408918344146	Cdh5_Cdh5	Erythroid	Hepatocyte
248	164	0.01354456536359227	Cdh5_Cdh5	Hepatocyte	Erythroid
261	164	0.027533997456609404	Cdh5_Cdh5	Hepatocyte	Erythroid
317	220	0.0669463862509568	Cdh5_Cdh5	MK	Erythroid
11	53	0.018403284608164032	Efnb2_Ephb4	AEC	Erythroid
11	61	0.1945988300917211	Efnb2_Ephb4	AEC	Erythroid
11	65	0.0551849323014167	Efnb2_Ephb4	AEC	Erythroid
11	75	0.019871893979078476	Efnb2_Ephb4	AEC	Erythroid
24	61	0.06263856583643507	Efnb2_Ephb4	AEC	Erythroid
24	65	0.05857521396266391	Efnb2_Ephb4	AEC	Erythroid
27	41	0.011278032680548007	Efnb2_Ephb4	Erythroid	AEC
27	178	0.04328259095814859	Efnb2_Ephb4	Erythroid	Erythroid
28	50	0.039964364747626296	Efnb2_Ephb4	AEC	Erythroid
28	61	0.019547926668477735	Efnb2_Ephb4	AEC	Erythroid
28	65	0.037224978946192706	Efnb2_Ephb4	AEC	Erythroid
48	10	0.011209960523100344	Efnb2_Ephb4	Erythroid	Erythroidpro
48	45	0.06875436383753397	Efnb2_Ephb4	Erythroid	AEC
48	61	0.011529918880970116	Efnb2_Ephb4	Erythroid	Erythroid
48	65	0.010173014813070416	Efnb2_Ephb4	Erythroid	Erythroid
65	11	0.013156472040611622	Efnb2_Ephb4	Erythroid	AEC
65	53	0.03932391544606889	Efnb2_Ephb4	Erythroid	Erythroid
79	82	0.11749955218599578	Efnb2_Ephb4	Erythroid	Hepatocyte
79	119	0.01939649918369554	Efnb2_Ephb4	Erythroid	Hepatocyte
106	121	0.03228112895685393	Efnb2_Ephb4	Erythroid	Hepatocyte
106	122	0.0946064465402933	Efnb2_Ephb4	Erythroid	Hepatocyte
121	39	0.018003375555351427	Efnb2_Ephb4	Hepatocyte	Erythroid
121	65	0.05402304585970673	Efnb2_Ephb4	Hepatocyte	Erythroid
121	116	0.014160951586370058	Efnb2_Ephb4	Hepatocyte	Erythroid
121	178	0.01164767230985103	Efnb2_Ephb4	Hepatocyte	Erythroid
123	145	0.07736089277325564	Efnb2_Ephb4	Erythroid	Hepatocyte
139	116	0.012362361221400893	Efnb2_Ephb4	Hepatocyte	Erythroid
139	178	0.19367019483193718	Efnb2_Ephb4	Hepatocyte	Erythroid
152	119	0.012114424965659783	Efnb2_Ephb4	Erythroid	Hepatocyte
