source_cell_idx	receptor_cell_idx	likelihood	ligand_recptor	source_cell_type	target_cell_type
13	50	0.2984519791182153	Angpt1_Tek	Erythroid	Erythroidpro
31	85	0.01413509384058783	Angpt1_Tek	Erythroidpro	Erythroid
31	113	0.030252764619111618	Angpt1_Tek	Erythroidpro	Myeloid
80	111	0.057575803664629235	Angpt1_Tek	Erythroid	Erythroidpro
101	50	0.13635271185574804	Angpt1_Tek	Erythroid	Erythroidpro
138	66	0.03477862214340703	Angpt1_Tek	Hepatocyte	Erythroid
139	92	0.07030103444504228	Angpt1_Tek	Erythroid	Erythroidpro
199	239	0.06421011955467046	Angpt1_Tek	Erythroid	Erythroid
199	240	0.025503850455847837	Angpt1_Tek	Erythroid	Erythroid
251	154	0.029936514987704062	Angpt1_Tek	Erythroidpro	Erythroidpro
251	186	0.016084128223211	Angpt1_Tek	Erythroidpro	Erythroidpro
251	232	0.27097905273298367	Angpt1_Tek	Erythroidpro	Erythroid
251	235	0.19320821319945433	Angpt1_Tek	Erythroidpro	Erythroid
286	232	0.06686090841912123	Angpt1_Tek	Erythroidpro	Erythroid
288	284	0.03826756997150616	Angpt1_Tek	Erythroid	Erythroid
2	50	0.08238773048786181	Angpt2_Tek	Erythroid	Erythroidpro
4	50	0.09781946628772366	Angpt2_Tek	SEC	Erythroidpro
6	50	0.029657834427842443	Angpt2_Tek	Erythroid	Erythroidpro
11	50	0.07632577496337616	Angpt2_Tek	Erythroid	Erythroidpro
22	50	0.06986376554971245	Angpt2_Tek	SEC	Erythroidpro
27	50	0.019522566676793782	Angpt2_Tek	Erythroid	Erythroidpro
29	50	0.04346584479805546	Angpt2_Tek	Erythroid	Erythroidpro
30	50	0.030665600094096867	Angpt2_Tek	Erythroid	Erythroidpro
41	50	0.013343294312773505	Angpt2_Tek	Erythroid	Erythroidpro
43	50	0.1590187223695295	Angpt2_Tek	Erythroid	Erythroidpro
45	50	0.027252547940195524	Angpt2_Tek	Erythroid	Erythroidpro
48	50	0.01883384838530007	Angpt2_Tek	Erythroid	Erythroidpro
55	50	0.0902247790919237	Angpt2_Tek	Erythroid	Erythroidpro
61	31	0.04677606354387517	Angpt2_Tek	Erythroid	Erythroidpro
65	85	0.10663744813631705	Angpt2_Tek	Erythroidpro	Erythroid
80	111	0.0103642720695771	Angpt2_Tek	Erythroid	Erythroidpro
92	115	0.06617816646201966	Angpt2_Tek	Erythroidpro	Erythroid
98	111	0.01658483409734976	Angpt2_Tek	Erythroid	Erythroidpro
102	92	0.03689709979773037	Angpt2_Tek	Erythroid	Erythroidpro
109	92	0.08885101857942576	Angpt2_Tek	Erythroid	Erythroidpro
125	111	0.056954786041533985	Angpt2_Tek	Erythroid	Erythroidpro
131	43	0.03455247471849889	Angpt2_Tek	Myeloid	Erythroid
134	140	0.02284652178533723	Angpt2_Tek	Hepatocyte	Erythroid
134	202	0.0336835085134181	Angpt2_Tek	Hepatocyte	Erythroid
155	186	0.03770228393356011	Angpt2_Tek	Erythroid	Erythroidpro
158	154	0.03267701049451403	Angpt2_Tek	Erythroid	Erythroidpro
166	126	0.021674861562427598	Angpt2_Tek	Erythroid	Hepatocyte
174	115	0.011174077746206662	Angpt2_Tek	Erythroid	Erythroid
180	268	0.011093163926330293	Angpt2_Tek	Erythroid	Erythroidpro
195	235	0.10871141316909645	Angpt2_Tek	Hepatocyte	Erythroid
201	268	0.09781191641262059	Angpt2_Tek	Erythroid	Erythroidpro
202	268	0.0764525258560217	Angpt2_Tek	Erythroid	Erythroidpro
211	218	0.056971037994335734	Angpt2_Tek	Erythroid	Erythroidpro
214	199	0.02828474275202378	Angpt2_Tek	SEC	Erythroid
218	185	0.07693938370900884	Angpt2_Tek	Erythroidpro	Erythroid
238	235	0.029109764382293676	Angpt2_Tek	Erythroidpro	Erythroid
239	199	0.06584782969866466	Angpt2_Tek	Erythroid	Erythroid
255	240	0.07413087805148288	Angpt2_Tek	Hepatocyte	Erythroid
257	239	0.04116194540252714	Angpt2_Tek	SEC	Erythroid
258	228	0.013769246817145172	Angpt2_Tek	Erythroidpro	Erythroid
263	268	0.06562424264902181	Angpt2_Tek	Erythroid	Erythroidpro
267	199	0.025303903774761154	Angpt2_Tek	SEC	Erythroid
268	240	0.049633222500598956	Angpt2_Tek	Erythroidpro	Erythroid
268	284	0.010087483797166464	Angpt2_Tek	Erythroidpro	Erythroid
279	232	0.016680669410486116	Angpt2_Tek	Erythroid	Erythroid
279	290	0.02553130671855028	Angpt2_Tek	Erythroid	Erythroidpro
290	232	0.2602807906873237	Angpt2_Tek	Erythroidpro	Erythroid
291	284	0.026353059744281867	Angpt2_Tek	Erythroid	Erythroid
293	268	0.011276305214384488	Angpt2_Tek	Erythroid	Erythroidpro
293	286	0.10618063143996503	Angpt2_Tek	Erythroid	Erythroidpro
297	268	0.027008428545673053	Angpt2_Tek	Erythroid	Erythroidpro
304	240	0.015038473792796984	Angpt2_Tek	Hepatocyte	Erythroid
304	268	0.061205424145583505	Angpt2_Tek	Hepatocyte	Erythroidpro
304	284	0.12989089377719434	Angpt2_Tek	Hepatocyte	Erythroid
27	4	0.29521814071377117	Kitl_Kit	Erythroid	SEC
27	22	0.03303538746932567	Kitl_Kit	Erythroid	SEC
27	28	0.013500183048422295	Kitl_Kit	Erythroid	SEC
27	33	0.24112678915940666	Kitl_Kit	Erythroid	Erythroidpro
27	49	0.061540446221012735	Kitl_Kit	Erythroid	SEC
27	107	0.02293804240975484	Kitl_Kit	Erythroid	Hepatocyte
29	4	0.11220748688835039	Kitl_Kit	Erythroid	SEC
29	13	0.021589191924649045	Kitl_Kit	Erythroid	Erythroid
29	33	0.0678803801234114	Kitl_Kit	Erythroid	Erythroidpro
29	36	0.31152823384296174	Kitl_Kit	Erythroid	Erythroid
31	3	0.0162677239206535	Kitl_Kit	Erythroidpro	Erythroid
31	17	0.016425072950959237	Kitl_Kit	Erythroidpro	Erythroid
31	66	0.19322255703173433	Kitl_Kit	Erythroidpro	Erythroid
31	89	0.03365739516837929	Kitl_Kit	Erythroidpro	Erythroid
31	113	0.016391109042016624	Kitl_Kit	Erythroidpro	Myeloid
31	173	0.25935842209818866	Kitl_Kit	Erythroidpro	Myeloid
55	33	0.09592446996376829	Kitl_Kit	Erythroid	Erythroidpro
55	107	0.03636129821510044	Kitl_Kit	Erythroid	Hepatocyte
57	1	0.018978177323872757	Kitl_Kit	Erythroid	SEC
57	4	0.1764071636068231	Kitl_Kit	Erythroid	SEC
57	28	0.1932730431608343	Kitl_Kit	Erythroid	SEC
57	33	0.10347619977485617	Kitl_Kit	Erythroid	Erythroidpro
57	49	0.02707634438012106	Kitl_Kit	Erythroid	SEC
57	76	0.18338731524163213	Kitl_Kit	Erythroid	Erythroidpro
57	92	0.09586792395552214	Kitl_Kit	Erythroid	Erythroidpro
