source_cell_idx	receptor_cell_idx	likelihood	ligand_recptor	source_cell_type	target_cell_type
49	129	0.016002047835952944	Angpt1_Tek	Erythroid	Erythroid
110	91	0.013782800740327596	Angpt1_Tek	Erythroid	Erythroid
141	80	0.03699233096068423	Angpt1_Tek	Hepatocyte	Erythroid
230	145	0.04685763266388677	Angpt1_Tek	Hepatocyte	Erythroid
230	181	0.18607125445887995	Angpt1_Tek	Hepatocyte	Erythroid
230	192	0.022040083304450488	Angpt1_Tek	Hepatocyte	Erythroid
170	145	0.04474594323226825	Angpt2_Tek	Hepatocyte	Erythroid
91	148	0.061447417279856	Kitl_Kit	Erythroid	MK
124	160	0.3092784104055897	Kitl_Kit	AEC	Erythroid
124	170	0.019196370425473355	Kitl_Kit	AEC	Hepatocyte
124	192	0.15348319903155305	Kitl_Kit	AEC	Erythroid
134	56	0.010945521398454715	Kitl_Kit	Erythroidpro	Hepatocyte
134	126	0.017255845448242664	Kitl_Kit	Erythroidpro	Erythroid
134	155	0.2671189455796058	Kitl_Kit	Erythroidpro	Erythroid
134	171	0.02258788802057886	Kitl_Kit	Erythroidpro	Erythroid
134	187	0.02460418277120592	Kitl_Kit	Erythroidpro	Erythroid
134	196	0.17835408293681596	Kitl_Kit	Erythroidpro	Hepatocyte
134	213	0.10161100078213806	Kitl_Kit	Erythroidpro	Erythroidpro
148	208	0.018269503797501297	Kitl_Kit	MK	Erythroid
148	211	0.012470681636464078	Kitl_Kit	MK	Erythroid
148	216	0.10251659191097034	Kitl_Kit	MK	Erythroid
174	148	0.16046273546594686	Kitl_Kit	Hepatocyte	MK
174	182	0.05691494231814037	Kitl_Kit	Hepatocyte	Hepatocyte
174	208	0.015676453153738976	Kitl_Kit	Hepatocyte	Erythroid
179	196	0.32802548718722163	Kitl_Kit	Erythroid	Hepatocyte
179	213	0.32583812494453385	Kitl_Kit	Erythroid	Erythroidpro
179	233	0.013798651090178386	Kitl_Kit	Erythroid	Hepatocyte
182	148	0.05986204033272348	Kitl_Kit	Hepatocyte	MK
182	160	0.09566495826459769	Kitl_Kit	Hepatocyte	Erythroid
182	192	0.023003444394332374	Kitl_Kit	Hepatocyte	Erythroid
226	244	0.11021754418725185	Kitl_Kit	Erythroid	Erythroid
147	187	0.1798648021935948	Cdh5_Cdh5	Hepatocyte	Erythroid
187	147	0.17986481382916164	Cdh5_Cdh5	Erythroid	Hepatocyte
85	107	0.0764082826016127	Efnb2_Ephb4	Erythroid	Hepatocyte
85	151	0.02395888578875909	Efnb2_Ephb4	Erythroid	Erythroid
121	90	0.029957220417336276	Efnb2_Ephb4	Erythroid	MK
121	174	0.325516449514889	Efnb2_Ephb4	Erythroid	Hepatocyte
166	159	0.016560281364508014	Efnb2_Ephb4	Hepatocyte	Erythroid
166	174	0.042176789551047394	Efnb2_Ephb4	Hepatocyte	Hepatocyte
166	210	0.02737591832835949	Efnb2_Ephb4	Hepatocyte	Erythroid
166	240	0.05488420615874945	Efnb2_Ephb4	Hepatocyte	Erythroid
166	257	0.04156830021672159	Efnb2_Ephb4	Hepatocyte	Erythroid
166	258	0.02052672247447299	Efnb2_Ephb4	Hepatocyte	Erythroid
178	174	0.2519694577101884	Efnb2_Ephb4	Erythroid	Hepatocyte
178	182	0.06467744440071256	Efnb2_Ephb4	Erythroid	Hepatocyte
207	215	0.09667374797978613	Efnb2_Ephb4	Hepatocyte	Erythroid
207	220	0.05778147233679954	Efnb2_Ephb4	Hepatocyte	Erythroidpro
207	226	0.04556545105145594	Efnb2_Ephb4	Hepatocyte	Erythroid
207	246	0.019160271477482317	Efnb2_Ephb4	Hepatocyte	Erythroidpro
209	104	0.028526402845036478	Efnb2_Ephb4	Hepatocyte	Erythroid
209	122	0.07590012753860566	Efnb2_Ephb4	Hepatocyte	Erythroidpro
209	167	0.13371010670070338	Efnb2_Ephb4	Hepatocyte	Erythroid
209	213	0.02458896477749819	Efnb2_Ephb4	Hepatocyte	Erythroidpro
209	215	0.09800222514128654	Efnb2_Ephb4	Hepatocyte	Erythroid
209	246	0.016690821529962922	Efnb2_Ephb4	Hepatocyte	Erythroidpro
192	166	0.08755383347426923	Dll1_Notch1	Erythroid	Hepatocyte
192	230	0.09784058216571666	Dll1_Notch4	Erythroid	Hepatocyte
110	65	0.020555113760348256	Dll4_Notch2	Erythroid	MK
110	90	0.2008853942273252	Dll4_Notch2	Erythroid	MK
155	126	0.015405453881879604	Dll4_Notch2	Erythroid	Erythroid
203	213	0.027957923269555294	Dll4_Notch2	Hepatocyte	Erythroidpro
110	144	0.02277992027824291	Dll4_Notch3	Erythroid	Erythroid
203	226	0.10432912197233986	Dll4_Notch3	Hepatocyte	Erythroid
110	138	0.06977549870154036	Dll4_Notch4	Erythroid	MK
149	166	0.03310442851661456	Jag1_Notch1	MK	Hepatocyte
164	110	0.05547863694220332	Jag1_Notch1	Erythroid	Erythroid
211	243	0.02375050587099435	Jag1_Notch1	Erythroid	Hepatocyte
216	243	0.019111661736589274	Jag1_Notch1	Erythroid	Hepatocyte
251	243	0.031359756853322644	Jag1_Notch1	Erythroid	Hepatocyte
11	90	0.08766787276405451	Jag1_Notch2	Erythroidpro	MK
28	65	0.01096570631641664	Jag1_Notch2	Erythroidpro	MK
28	90	0.1774080835743542	Jag1_Notch2	Erythroidpro	MK
28	102	0.0268249640474189	Jag1_Notch2	Erythroidpro	Erythroid
78	56	0.019284440350277137	Jag1_Notch2	Erythroid	Hepatocyte
85	56	0.02734458181012207	Jag1_Notch2	Erythroid	Hepatocyte
149	204	0.010826889810546306	Jag1_Notch2	MK	Erythroid
164	110	0.0378165836928619	Jag1_Notch2	Erythroid	Erythroid
180	189	0.07409914788990296	Jag1_Notch2	Erythroid	Hepatocyte
251	213	0.02039887310170239	Jag1_Notch2	Erythroid	Erythroidpro
28	144	0.011754662969849214	Jag1_Notch3	Erythroidpro	Erythroid
186	226	0.025717292273156778	Jag1_Notch3	Hepatocyte	Erythroid
216	226	0.020719076823022497	Jag1_Notch3	Erythroid	Erythroid
251	226	0.15904620337970135	Jag1_Notch3	Erythroid	Erythroid
149	133	0.07373175410552278	Jag1_Notch4	MK	Erythroid
149	181	0.02205010634729165	Jag1_Notch4	MK	Erythroid
164	138	0.046573306917951245	Jag1_Notch4	Erythroid	MK
180	230	0.013924602174083938	Jag1_Notch4	Erythroid	Hepatocyte
181	166	0.049888650734391714	Jag2_Notch1	Erythroid	Hepatocyte
260	243	0.030843125422405804	Jag2_Notch1	Erythroid	Hepatocyte
181	109	0.025206730121140802	Jag2_Notch2	Erythroid	AEC
181	189	0.17675431877296732	Jag2_Notch2	Erythroid	Hepatocyte
233	213	0.14074647749183702	Jag2_Notch2	Hepatocyte	Erythroidpro
233	226	0.22301795016114037	Jag2_Notch3	Hepatocyte	Erythroid
181	230	0.060164221235962635	Jag2_Notch4	Erythroid	Hepatocyte
260	138	0.01821429686010048	Jag2_Notch4	Erythroid	MK
192	109	0.013668794847029469	Dll1_Notch2	Erythroid	AEC
192	189	0.1116223043699491	Dll1_Notch2	Erythroid	Hepatocyte
