source_cell_idx	receptor_cell_idx	likelihood	ligand_recptor	source_cell_type	target_cell_type
6	67	0.04659281950123889	Angpt1_Tek	AEC	Erythroid
29	64	0.01895765988784288	Angpt1_Tek	Erythroid	Erythroid
37	93	0.017881444602262986	Angpt1_Tek	Erythroid	Erythroid
40	67	0.16989752185012927	Angpt1_Tek	AEC	Erythroid
64	93	0.07818167465260566	Angpt1_Tek	Erythroid	Erythroid
87	64	0.015032165558994922	Angpt1_Tek	Erythroid	Erythroid
87	109	0.02027555235081272	Angpt1_Tek	Erythroid	MK
111	160	0.14019763163752882	Angpt1_Tek	Hepatocyte	Erythroid
111	178	0.03260031611790828	Angpt1_Tek	Hepatocyte	Erythroid
111	193	0.2989828689658442	Angpt1_Tek	Hepatocyte	Erythroid
111	204	0.14313036998049924	Angpt1_Tek	Hepatocyte	Erythroid
119	49	0.07600916403521883	Angpt1_Tek	Hepatocyte	Erythroid
127	144	0.08530648573524476	Angpt1_Tek	MK	Erythroidpro
127	192	0.08651835716968145	Angpt1_Tek	MK	Hepatocyte
131	64	0.03153762699641414	Angpt1_Tek	Hepatocyte	Erythroid
145	109	0.047020960844958465	Angpt1_Tek	Erythroid	MK
145	192	0.013837496422203782	Angpt1_Tek	Erythroid	Hepatocyte
192	144	0.11028563195284333	Angpt1_Tek	Hepatocyte	Erythroidpro
281	160	0.08194504196982434	Angpt1_Tek	Erythroid	Erythroid
302	278	0.49484317799308564	Angpt1_Tek	Erythroid	Hepatocyte
198	144	0.030162154682876276	Angpt2_Tek	Erythroid	Erythroidpro
257	160	0.021299720280342205	Angpt2_Tek	Erythroid	Erythroid
261	278	0.046441024522906285	Angpt2_Tek	Erythroid	Hepatocyte
296	278	0.2547225385910834	Angpt2_Tek	Erythroid	Hepatocyte
29	30	0.036132524546512904	Kitl_Kit	Erythroid	Erythroid
29	42	0.06741543032426123	Kitl_Kit	Erythroid	Erythroid
29	86	0.0541527835131442	Kitl_Kit	Erythroid	MK
29	89	0.013995840106156834	Kitl_Kit	Erythroid	MK
29	90	0.024749158050106787	Kitl_Kit	Erythroid	Erythroid
29	113	0.33477431125943236	Kitl_Kit	Erythroid	MK
35	29	0.030555072795095985	Kitl_Kit	Erythroid	Erythroid
35	113	0.0819693605751055	Kitl_Kit	Erythroid	MK
43	88	0.012713839492264782	Kitl_Kit	Erythroidpro	Erythroid
43	94	0.189476271785652	Kitl_Kit	Erythroidpro	Hepatocyte
43	154	0.08885980807437754	Kitl_Kit	Erythroidpro	Erythroid
49	94	0.21666178095067626	Kitl_Kit	Erythroid	Hepatocyte
49	113	0.012311338425311194	Kitl_Kit	Erythroid	MK
49	154	0.04938046078814414	Kitl_Kit	Erythroid	Erythroid
49	208	0.08061299310054137	Kitl_Kit	Erythroid	Erythroid
65	86	0.055399421477113554	Kitl_Kit	Erythroid	MK
65	113	0.13697291348769872	Kitl_Kit	Erythroid	MK
98	77	0.02356834814619281	Kitl_Kit	Hepatocyte	Erythroid
98	94	0.08689585582369298	Kitl_Kit	Hepatocyte	Hepatocyte
98	113	0.04218901435871321	Kitl_Kit	Hepatocyte	MK
98	129	0.024562469084882816	Kitl_Kit	Hepatocyte	Erythroid
98	208	0.18867483471447039	Kitl_Kit	Hepatocyte	Erythroid
116	94	0.3688300127132026	Kitl_Kit	Erythroid	Hepatocyte
116	114	0.010792776012846426	Kitl_Kit	Erythroid	Erythroidpro
155	113	0.08268505751266916	Kitl_Kit	Erythroid	MK
155	140	0.0340977356446957	Kitl_Kit	Erythroid	Erythroid
155	187	0.12467185712824713	Kitl_Kit	Erythroid	Hepatocyte
155	208	0.1219262010570965	Kitl_Kit	Erythroid	Erythroid
155	224	0.032278066520570074	Kitl_Kit	Erythroid	Erythroid
160	212	0.03849315601212789	Kitl_Kit	Erythroid	Erythroidpro
200	148	0.1940567130007005	Kitl_Kit	Erythroid	Hepatocyte
200	187	0.3869698810581756	Kitl_Kit	Erythroid	Hepatocyte
208	94	0.061014751311695085	Kitl_Kit	Erythroid	Hepatocyte
208	129	0.07688813481228975	Kitl_Kit	Erythroid	Erythroid
208	151	0.1336673547862275	Kitl_Kit	Erythroid	Erythroid
208	154	0.07462017980557405	Kitl_Kit	Erythroid	Erythroid
230	129	0.10853519666113745	Kitl_Kit	Erythroid	Erythroid
230	163	0.0341984214281226	Kitl_Kit	Erythroid	Erythroid
230	179	0.04252008309859935	Kitl_Kit	Erythroid	Erythroid
230	212	0.015223795315230944	Kitl_Kit	Erythroid	Erythroidpro
230	267	0.28335451956546787	Kitl_Kit	Erythroid	Hepatocyte
230	274	0.11174505501674373	Kitl_Kit	Erythroid	Erythroidpro
230	278	0.050851212115603894	Kitl_Kit	Erythroid	Hepatocyte
244	154	0.09676065637420277	Kitl_Kit	Erythroidpro	Erythroid
244	208	0.3123216742896736	Kitl_Kit	Erythroidpro	Erythroid
252	187	0.0819242837409331	Kitl_Kit	Erythroid	Hepatocyte
252	248	0.01964903269333317	Kitl_Kit	Erythroid	Hepatocyte
252	267	0.09587393911868686	Kitl_Kit	Erythroid	Hepatocyte
252	278	0.05730499008857652	Kitl_Kit	Erythroid	Hepatocyte
278	208	0.0986967602588306	Kitl_Kit	Hepatocyte	Erythroid
278	296	0.21040221559641248	Kitl_Kit	Hepatocyte	Erythroid
106	193	0.012641707596878554	Cd34_Selp	Erythroidpro	Erythroid
111	193	0.7156241672077817	Cd34_Selp	Hepatocyte	Erythroid
114	193	0.04223240803217767	Cd34_Selp	Erythroidpro	Erythroid
144	224	0.02091447891657144	Cd34_Selp	Erythroidpro	Erythroid
170	184	0.09929070622084622	Cd34_Selp	Erythroidpro	Erythroid
170	224	0.2498187676644398	Cd34_Selp	Erythroidpro	Erythroid
223	184	0.3105153174574047	Cd34_Selp	Erythroidpro	Erythroid
223	224	0.18344647030595482	Cd34_Selp	Erythroidpro	Erythroid
256	193	0.03309382477073882	Cd34_Selp	Erythroid	Erythroid
40	67	0.09051290559183298	Cdh5_Cdh5	AEC	Erythroid
67	40	0.09051290559183298	Cdh5_Cdh5	Erythroid	AEC
101	125	0.02136782851012057	Cdh5_Cdh5	Erythroid	Erythroidpro
125	101	0.02136782863381147	Cdh5_Cdh5	Erythroidpro	Erythroid
177	215	0.04948538298398415	Cdh5_Cdh5	Erythroid	Erythroidpro
215	177	0.0494853831694328	Cdh5_Cdh5	Erythroidpro	Erythroid
215	220	0.041231906794886475	Cdh5_Cdh5	Erythroidpro	Erythroid
215	224	0.012354984502972424	Cdh5_Cdh5	Erythroidpro	Erythroid
220	215	0.04123190660929976	Cdh5_Cdh5	Erythroid	Erythroidpro
224	215	0.012354984532861789	Cdh5_Cdh5	Erythroid	Erythroidpro
29	30	0.09125696665479581	Efnb2_Ephb4	Erythroid	Erythroid
29	113	0.03891037079042509	Efnb2_Ephb4	Erythroid	MK
43	36	0.14833713829550885	Efnb2_Ephb4	Erythroidpro	AEC
49	119	0.056828312676882285	Efnb2_Ephb4	Erythroid	Hepatocyte
103	125	0.014953227124563826	Efnb2_Ephb4	Erythroid	Erythroidpro
103	208	0.029842902500381147	Efnb2_Ephb4	Erythroid	Erythroid
103	244	0.03168404992808907	Efnb2_Ephb4	Erythroid	Erythroidpro
113	125	0.029051222981044653	Efnb2_Ephb4	MK	Erythroidpro
113	155	0.025621187933708815	Efnb2_Ephb4	MK	Erythroid
113	192	0.0478697272208549	Efnb2_Ephb4	MK	Hepatocyte
118	134	0.023222785238003356	Efnb2_Ephb4	Hepatocyte	Erythroid
