source_cell_idx	receptor_cell_idx	likelihood	ligand_recptor	source_cell_type	target_cell_type
72	105	0.016183790671267045	Angpt1_Tek	Erythroid	Erythroidpro
72	125	0.018061034274470474	Angpt1_Tek	Erythroid	Erythroidpro
82	87	0.1064010850880832	Angpt1_Tek	Erythroid	Hepatocyte
82	174	0.08235181792216707	Angpt1_Tek	Erythroid	Erythroidpro
90	87	0.07522474510419652	Angpt1_Tek	Erythroid	Hepatocyte
90	174	0.18408747104392514	Angpt1_Tek	Erythroid	Erythroidpro
112	174	0.07742628776435298	Angpt1_Tek	Erythroid	Erythroidpro
149	167	0.17656259336353958	Angpt1_Tek	Erythroid	MK
219	174	0.02321878521398018	Angpt1_Tek	Erythroid	Erythroidpro
227	125	0.015730044969862286	Angpt1_Tek	Erythroid	Erythroidpro
227	152	0.04534120307969318	Angpt1_Tek	Erythroid	Erythroidpro
255	155	0.05958397850323589	Angpt1_Tek	Erythroid	Erythroidpro
103	167	0.014404693941845669	Angpt2_Tek	Macrophage	MK
177	216	0.033951665840744924	Angpt2_Tek	MK	Erythroid
66	5	0.23813395142261182	Kitl_Kit	Erythroid	Erythroidpro
66	47	0.046441476871846826	Kitl_Kit	Erythroid	AEC
87	83	0.012946039442682609	Kitl_Kit	Hepatocyte	Erythroid
87	86	0.11046339201561207	Kitl_Kit	Hepatocyte	Erythroid
87	128	0.0917163843132437	Kitl_Kit	Hepatocyte	Erythroid
87	130	0.01269156180089051	Kitl_Kit	Hepatocyte	Erythroid
93	165	0.023722194186356082	Kitl_Kit	Erythroid	Erythroidpro
93	210	0.08107889784532338	Kitl_Kit	Erythroid	Hepatocyte
105	78	0.01658327874774926	Kitl_Kit	Erythroidpro	Erythroid
105	83	0.22482544263501889	Kitl_Kit	Erythroidpro	Erythroid
105	210	0.03801084840116721	Kitl_Kit	Erythroidpro	Hepatocyte
107	110	0.02378587220550088	Kitl_Kit	Erythroid	Hepatocyte
107	148	0.013661001954391986	Kitl_Kit	Erythroid	Erythroidpro
152	247	0.045466065215769035	Kitl_Kit	Erythroidpro	Erythroid
191	245	0.11785032359377692	Kitl_Kit	Erythroidpro	Erythroid
191	246	0.019350344573272192	Kitl_Kit	Erythroidpro	Erythroid
191	248	0.08848670923121016	Kitl_Kit	Erythroidpro	Erythroid
192	176	0.03474233422557337	Kitl_Kit	Erythroid	Erythroidpro
192	241	0.02826719416204199	Kitl_Kit	Erythroid	Erythroidpro
196	165	0.0148557153349109	Kitl_Kit	Erythroid	Erythroidpro
196	210	0.10930911884496931	Kitl_Kit	Erythroid	Hepatocyte
196	241	0.050847990152634234	Kitl_Kit	Erythroid	Erythroidpro
211	243	0.21212418525554888	Kitl_Kit	Erythroid	Hepatocyte
224	206	0.013256015715202105	Kitl_Kit	Hepatocyte	Erythroidpro
224	241	0.03122977576091712	Kitl_Kit	Hepatocyte	Erythroidpro
224	245	0.1462255765604791	Kitl_Kit	Hepatocyte	Erythroid
224	246	0.05143194039180556	Kitl_Kit	Hepatocyte	Erythroid
243	128	0.014151260943222636	Kitl_Kit	Hepatocyte	Erythroid
243	181	0.03677576229524735	Kitl_Kit	Hepatocyte	Erythroid
243	214	0.11477817684051961	Kitl_Kit	Hepatocyte	Erythroid
243	231	0.05241970767110538	Kitl_Kit	Hepatocyte	Erythroid
243	237	0.020230804710945557	Kitl_Kit	Hepatocyte	Erythroid
87	174	0.0930611602999751	Cd34_Selp	Hepatocyte	Erythroidpro
86	87	0.02924043915882613	Cdh5_Cdh5	Erythroid	Hepatocyte
86	133	0.019501080329240028	Cdh5_Cdh5	Erythroid	Hepatocyte
87	86	0.029240416305760557	Cdh5_Cdh5	Hepatocyte	Erythroid
