source_cell_idx	receptor_cell_idx	likelihood	ligand_recptor	source_cell_type	target_cell_type
83	100	0.15863296492263168	Angpt1_Tek	Erythroid	Erythroidpro
123	87	0.015338069964793376	Angpt1_Tek	Hepatocyte	Erythroid
123	136	0.09722578909479321	Angpt1_Tek	Hepatocyte	Erythroidpro
239	229	0.15333589387614105	Angpt1_Tek	Erythroid	Hepatocyte
245	229	0.11087090952454165	Angpt1_Tek	Erythroid	Hepatocyte
271	229	0.05316414692444545	Angpt1_Tek	Erythroid	Hepatocyte
4	13	0.05423963562864691	Angpt2_Tek	Hepatocyte	Erythroidpro
4	28	0.01586669563399696	Angpt2_Tek	Hepatocyte	Erythroidpro
8	53	0.07146763259279909	Angpt2_Tek	Erythroidpro	Erythroid
12	42	0.07981806612439868	Angpt2_Tek	Erythroidpro	Erythroid
20	53	0.0773083231545586	Angpt2_Tek	Erythroidpro	Erythroid
20	70	0.055944009628840316	Angpt2_Tek	Erythroidpro	Erythroid
23	9	0.019378789701083407	Angpt2_Tek	Erythroid	Erythroidpro
27	135	0.03910431314389491	Angpt2_Tek	Erythroid	Hepatocyte
28	46	0.03332756391209873	Angpt2_Tek	Erythroidpro	Erythroid
34	39	0.1283557457534705	Angpt2_Tek	Erythroidpro	Erythroidpro
34	53	0.1689966493770264	Angpt2_Tek	Erythroidpro	Erythroid
37	9	0.07342827961407081	Angpt2_Tek	Erythroid	Erythroidpro
37	13	0.013603584647258386	Angpt2_Tek	Erythroid	Erythroidpro
45	53	0.01014134390655595	Angpt2_Tek	Erythroidpro	Erythroid
47	28	0.026727952296384087	Angpt2_Tek	Hepatocyte	Erythroidpro
51	135	0.010786297745502637	Angpt2_Tek	Erythroid	Hepatocyte
56	53	0.04912239826254771	Angpt2_Tek	Erythroidpro	Erythroid
57	42	0.29274984262433884	Angpt2_Tek	Erythroidpro	Erythroid
57	70	0.07951205628462636	Angpt2_Tek	Erythroidpro	Erythroid
57	88	0.16816448412076002	Angpt2_Tek	Erythroidpro	Erythroid
65	135	0.01894950990012006	Angpt2_Tek	Erythroid	Hepatocyte
66	100	0.05120998143988534	Angpt2_Tek	Erythroid	Erythroidpro
67	136	0.10731900140097526	Angpt2_Tek	Erythroid	Erythroidpro
69	100	0.05077743549517807	Angpt2_Tek	Erythroid	Erythroidpro
69	161	0.030870189068199994	Angpt2_Tek	Erythroid	Erythroidpro
73	39	0.012193454914937415	Angpt2_Tek	Erythroidpro	Erythroidpro
73	46	0.01602106746284353	Angpt2_Tek	Erythroidpro	Erythroid
73	53	0.05392246937184849	Angpt2_Tek	Erythroidpro	Erythroid
75	100	0.01404010735949982	Angpt2_Tek	Erythroid	Erythroidpro
76	100	0.05199758504207696	Angpt2_Tek	Erythroid	Erythroidpro
77	100	0.10888916846499488	Angpt2_Tek	Erythroid	Erythroidpro
77	161	0.01684458302309001	Angpt2_Tek	Erythroid	Erythroidpro
84	116	0.026787261907883685	Angpt2_Tek	Hepatocyte	Erythroid
85	136	0.06812709781057925	Angpt2_Tek	Erythroid	Erythroidpro
87	136	0.045751221792326546	Angpt2_Tek	Erythroid	Erythroidpro
91	70	0.01740722410764802	Angpt2_Tek	Erythroidpro	Erythroid
94	136	0.08343580672432777	Angpt2_Tek	Erythroid	Erythroidpro
100	53	0.039096800269105135	Angpt2_Tek	Erythroidpro	Erythroid
100	70	0.04765625442887468	Angpt2_Tek	Erythroidpro	Erythroid
100	143	0.013226090531309237	Angpt2_Tek	Erythroidpro	Erythroidpro
100	161	0.06298741660596315	Angpt2_Tek	Erythroidpro	Erythroidpro
100	168	0.2594217565515816	Angpt2_Tek	Erythroidpro	Hepatocyte
100	173	0.15310008740269704	Angpt2_Tek	Erythroidpro	Hepatocyte
101	100	0.04494249206150054	Angpt2_Tek	Erythroid	Erythroidpro
102	100	0.20737956830879892	Angpt2_Tek	Erythroid	Erythroidpro
102	135	0.045550499544651665	Angpt2_Tek	Erythroid	Hepatocyte
104	100	0.020616075924300644	Angpt2_Tek	Erythroid	Erythroidpro
105	126	0.20057035651052846	Angpt2_Tek	Erythroidpro	Erythroid
107	100	0.11958364403513985	Angpt2_Tek	Erythroidpro	Erythroidpro
110	161	0.027984881807595088	Angpt2_Tek	Erythroid	Erythroidpro
112	100	0.15527355928054962	Angpt2_Tek	Erythroid	Erythroidpro
112	135	0.11563754540977762	Angpt2_Tek	Erythroid	Hepatocyte
115	42	0.010876849503262362	Angpt2_Tek	Erythroidpro	Erythroid
115	70	0.01904468054704723	Angpt2_Tek	Erythroidpro	Erythroid
115	88	0.01961324022573398	Angpt2_Tek	Erythroidpro	Erythroid
117	100	0.023764770452500514	Angpt2_Tek	Erythroidpro	Erythroidpro
119	161	0.03687566497692232	Angpt2_Tek	Erythroid	Erythroidpro
120	161	0.02584862754006795	Angpt2_Tek	Erythroid	Erythroidpro
123	46	0.013260675112815925	Angpt2_Tek	Hepatocyte	Erythroid
123	87	0.034092547153106785	Angpt2_Tek	Hepatocyte	Erythroid
123	136	0.10006954033300326	Angpt2_Tek	Hepatocyte	Erythroidpro
126	161	0.012617753953726885	Angpt2_Tek	Erythroid	Erythroidpro
128	100	0.042301379669058975	Angpt2_Tek	Erythroid	Erythroidpro
131	100	0.06534028013704446	Angpt2_Tek	Erythroid	Erythroidpro
131	143	0.015253700922667849	Angpt2_Tek	Erythroid	Erythroidpro
131	161	0.10514748251092478	Angpt2_Tek	Erythroid	Erythroidpro
131	173	0.01751778042403369	Angpt2_Tek	Erythroid	Hepatocyte
137	116	0.011863355085447372	Angpt2_Tek	Erythroidpro	Erythroid
141	161	0.06542818715310594	Angpt2_Tek	Erythroidpro	Erythroidpro
144	46	0.025442530922425235	Angpt2_Tek	Hepatocyte	Erythroid
144	87	0.10498297747140523	Angpt2_Tek	Hepatocyte	Erythroid
144	116	0.27701941135915403	Angpt2_Tek	Hepatocyte	Erythroid
144	161	0.020261278932254868	Angpt2_Tek	Hepatocyte	Erythroidpro
147	100	0.10751510252712727	Angpt2_Tek	Erythroidpro	Erythroidpro
150	161	0.16859085565538695	Angpt2_Tek	Erythroid	Erythroidpro
150	194	0.021870716854943083	Angpt2_Tek	Erythroid	Erythroidpro
151	100	0.1900925947213255	Angpt2_Tek	Hepatocyte	Erythroidpro
151	161	0.08828086241610636	Angpt2_Tek	Hepatocyte	Erythroidpro
155	143	0.06635832758215857	Angpt2_Tek	Erythroid	Erythroidpro
158	161	0.04412084163083577	Angpt2_Tek	SEC	Erythroidpro
167	161	0.12509540125037696	Angpt2_Tek	Erythroid	Erythroidpro
170	164	0.07435561064217025	Angpt2_Tek	SEC	Erythroidpro
171	161	0.07378282159110774	Angpt2_Tek	SEC	Erythroidpro
171	194	0.032325619880646694	Angpt2_Tek	SEC	Erythroidpro
173	100	0.061252835248408674	Angpt2_Tek	Hepatocyte	Erythroidpro
174	223	0.11400198673353722	Angpt2_Tek	Erythroidpro	Erythroid
176	189	0.062064152485043676	Angpt2_Tek	Hepatocyte	Erythroidpro
176	194	0.07194576478838527	Angpt2_Tek	Hepatocyte	Erythroidpro
190	161	0.15160970471619925	Angpt2_Tek	Erythroid	Erythroidpro
190	182	0.07182709889888463	Angpt2_Tek	Erythroid	Erythroidpro
190	189	0.015875763538082347	Angpt2_Tek	Erythroid	Erythroidpro
192	126	0.048049019499720715	Angpt2_Tek	Erythroidpro	Erythroid
192	241	0.07276674993697008	Angpt2_Tek	Erythroidpro	Erythroid
202	161	0.07442789374420247	Angpt2_Tek	Erythroid	Erythroidpro
202	182	0.019145804326115342	Angpt2_Tek	Erythroid	Erythroidpro
225	223	0.010799873684304623	Angpt2_Tek	Erythroidpro	Erythroid
230	182	0.012423170876858526	Angpt2_Tek	Erythroid	Erythroidpro
233	161	0.0360171093291403	Angpt2_Tek	Erythroid	Erythroidpro
240	229	0.06478061231342536	Angpt2_Tek	Erythroid	Hepatocyte
246	229	0.010520245272165833	Angpt2_Tek	Erythroid	Hepatocyte
252	229	0.016283459289460154	Angpt2_Tek	Erythroid	Hepatocyte
270	229	0.011594180833826274	Angpt2_Tek	Erythroid	Hepatocyte
272	229	0.14523134946725275	Angpt2_Tek	Erythroid	Hepatocyte
293	229	0.1248571853423197	Angpt2_Tek	Erythroid	Hepatocyte
8	9	0.01984964384699705	Kitl_Kit	Erythroidpro	Erythroidpro
8	34	0.01723707894260118	Kitl_Kit	Erythroidpro	Erythroidpro
8	50	0.012883040822512102	Kitl_Kit	Erythroidpro	Erythroid
8	58	0.014228844646944766	Kitl_Kit	Erythroidpro	Erythroid
8	70	0.0662467250722112	Kitl_Kit	Erythroidpro	Erythroid
8	81	0.04523467604681295	Kitl_Kit	Erythroidpro	Erythroid
8	83	0.11126006936845745	Kitl_Kit	Erythroidpro	Erythroid
27	20	0.2851357309078535	Kitl_Kit	Erythroid	Erythroidpro
27	91	0.01598566056360677	Kitl_Kit	Erythroid	Erythroidpro
31	20	0.15267067110642402	Kitl_Kit	Erythroid	Erythroidpro
31	57	0.10028008465398652	Kitl_Kit	Erythroid	Erythroidpro
33	50	0.11739599839247436	Kitl_Kit	Erythroidpro	Erythroid
33	70	0.03451005562828266	Kitl_Kit	Erythroidpro	Erythroid
33	72	0.028083669986044182	Kitl_Kit	Erythroidpro	Erythroid
33	79	0.07655370251486994	Kitl_Kit	Erythroidpro	Erythroid
35	9	0.41106040123706467	Kitl_Kit	Erythroidpro	Erythroidpro
35	13	0.022972959789191217	Kitl_Kit	Erythroidpro	Erythroidpro
35	18	0.010411494367773727	Kitl_Kit	Erythroidpro	Hepatocyte
35	34	0.19607451654696154	Kitl_Kit	Erythroidpro	Erythroidpro
35	53	0.03467321839127459	Kitl_Kit	Erythroidpro	Erythroid
35	58	0.03251245907139416	Kitl_Kit	Erythroidpro	Erythroid
35	83	0.015581351059476615	Kitl_Kit	Erythroidpro	Erythroid
45	9	0.155742561828749	Kitl_Kit	Erythroidpro	Erythroidpro
45	18	0.08595451641261528	Kitl_Kit	Erythroidpro	Hepatocyte
45	34	0.06253169714041214	Kitl_Kit	Erythroidpro	Erythroidpro
47	9	0.10526014343939082	Kitl_Kit	Hepatocyte	Erythroidpro
47	13	0.01456564755429636	Kitl_Kit	Hepatocyte	Erythroidpro
47	45	0.032691557115672516	Kitl_Kit	Hepatocyte	Erythroidpro
47	46	0.041400777589802276	Kitl_Kit	Hepatocyte	Erythroid
47	52	0.04866853203357467	Kitl_Kit	Hepatocyte	Erythroid
47	64	0.016565445418612233	Kitl_Kit	Hepatocyte	Erythroid
47	116	0.05836101615811724	Kitl_Kit	Hepatocyte	Erythroid
67	4	0.026733146412626706	Kitl_Kit	Erythroid	Hepatocyte
67	84	0.17731512709080427	Kitl_Kit	Erythroid	Hepatocyte
67	136	0.16681197934860906	Kitl_Kit	Erythroid	Erythroidpro
67	159	0.019018993347157266	Kitl_Kit	Erythroid	SEC
69	9	0.012188364130752645	Kitl_Kit	Erythroid	Erythroidpro
69	20	0.07136599976593327	Kitl_Kit	Erythroid	Erythroidpro
69	34	0.11798914440513156	Kitl_Kit	Erythroid	Erythroidpro
69	45	0.10500138286786964	Kitl_Kit	Erythroid	Erythroidpro
69	56	0.012814078257992342	Kitl_Kit	Erythroid	Erythroidpro
69	95	0.049130083842369464	Kitl_Kit	Erythroid	Erythroidpro
69	100	0.01577505849040042	Kitl_Kit	Erythroid	Erythroidpro
69	116	0.023139178216683577	Kitl_Kit	Erythroid	Erythroid
100	107	0.09560470144144662	Kitl_Kit	Erythroidpro	Erythroidpro
100	126	0.01507232256339554	Kitl_Kit	Erythroidpro	Erythroid
100	135	0.012068131334592707	Kitl_Kit	Erythroidpro	Hepatocyte
100	173	0.011549650484961482	Kitl_Kit	Erythroidpro	Hepatocyte
109	100	0.13366642304623352	Kitl_Kit	Erythroid	Erythroidpro
109	107	0.07404602210399204	Kitl_Kit	Erythroid	Erythroidpro
109	116	0.05172186192278779	Kitl_Kit	Erythroid	Erythroid
123	32	0.05704425907437133	Kitl_Kit	Hepatocyte	Erythroid
123	43	0.014540617638977939	Kitl_Kit	Hepatocyte	Erythroidpro
123	46	0.08293154879009124	Kitl_Kit	Hepatocyte	Erythroid
123	52	0.3697454621192533	Kitl_Kit	Hepatocyte	Erythroid
123	64	0.23613740656100032	Kitl_Kit	Hepatocyte	Erythroid
123	94	0.12852313096976267	Kitl_Kit	Hepatocyte	Erythroid
123	116	0.17601784739577767	Kitl_Kit	Hepatocyte	Erythroid
123	134	0.010766182095788527	Kitl_Kit	Hepatocyte	Erythroidpro
123	136	0.038009407108269846	Kitl_Kit	Hepatocyte	Erythroidpro
123	159	0.030036037167958843	Kitl_Kit	Hepatocyte	SEC
127	133	0.0706387587076485	Kitl_Kit	Erythroidpro	Hepatocyte
127	135	0.22469746252192388	Kitl_Kit	Erythroidpro	Hepatocyte
135	70	0.016101038606876894	Kitl_Kit	Hepatocyte	Erythroid
135	72	0.029886192435003907	Kitl_Kit	Hepatocyte	Erythroid
135	91	0.010132936473226847	Kitl_Kit	Hepatocyte	Erythroidpro
135	100	0.17480081553145466	Kitl_Kit	Hepatocyte	Erythroidpro
143	100	0.04521628509377077	Kitl_Kit	Erythroidpro	Erythroidpro
143	109	0.03955646176329629	Kitl_Kit	Erythroidpro	Erythroid
143	116	0.028520130887383605	Kitl_Kit	Erythroidpro	Erythroid
143	126	0.0450956570614299	Kitl_Kit	Erythroidpro	Erythroid
143	131	0.014273437794561642	Kitl_Kit	Erythroidpro	Erythroid
143	155	0.23429688745922692	Kitl_Kit	Erythroidpro	Erythroid
150	84	0.02404922881188324	Kitl_Kit	Erythroid	Hepatocyte
150	100	0.011055066532247025	Kitl_Kit	Erythroid	Erythroidpro
150	116	0.10215574979907284	Kitl_Kit	Erythroid	Erythroid
150	156	0.08303371926270829	Kitl_Kit	Erythroid	Erythroidpro
150	194	0.09489742668124616	Kitl_Kit	Erythroid	Erythroidpro
151	100	0.27578565000728866	Kitl_Kit	Hepatocyte	Erythroidpro
153	84	0.017241400294493586	Kitl_Kit	Erythroidpro	Hepatocyte
153	116	0.09099349669000083	Kitl_Kit	Erythroidpro	Erythroid
153	126	0.05432566819778637	Kitl_Kit	Erythroidpro	Erythroid
153	150	0.01656247693665385	Kitl_Kit	Erythroidpro	Erythroid
153	230	0.044666777130255374	Kitl_Kit	Erythroidpro	Erythroid
153	256	0.05372016043558433	Kitl_Kit	Erythroidpro	Erythroid
180	100	0.07147451511005123	Kitl_Kit	Erythroidpro	Erythroidpro
180	126	0.012184571438117887	Kitl_Kit	Erythroidpro	Erythroid
180	167	0.013587896476394797	Kitl_Kit	Erythroidpro	Erythroid
180	233	0.011768487088704031	Kitl_Kit	Erythroidpro	Erythroid
180	241	0.1509491494349669	Kitl_Kit	Erythroidpro	Erythroid
228	133	0.09796156847037424	Kitl_Kit	Erythroid	Hepatocyte
230	126	0.1453673953128206	Kitl_Kit	Erythroid	Erythroid
230	150	0.07612992798792542	Kitl_Kit	Erythroid	Erythroid
230	156	0.026116979833043934	Kitl_Kit	Erythroid	Erythroidpro
230	181	0.0255178578714852	Kitl_Kit	Erythroid	Erythroidpro
230	189	0.16668657429093628	Kitl_Kit	Erythroid	Erythroidpro
230	194	0.12955671313712244	Kitl_Kit	Erythroid	Erythroidpro
230	224	0.018247350773254182	Kitl_Kit	Erythroid	Erythroidpro
230	235	0.019940528208616377	Kitl_Kit	Erythroid	Erythroidpro
248	194	0.04349593803474728	Kitl_Kit	Erythroid	Erythroidpro
256	181	0.011135494249734264	Kitl_Kit	Erythroid	Erythroidpro
286	260	0.020361625849416982	Kitl_Kit	Erythroid	Erythroidpro
20	24	0.14232001859861426	Cd34_Selp	Erythroidpro	Erythroid
30	24	0.11371245006574193	Cd34_Selp	Erythroidpro	Erythroid
75	141	0.09144677876591993	Cd34_Selp	Erythroid	Erythroidpro
123	94	0.08553895863057985	Cd34_Selp	Hepatocyte	Erythroid
135	141	0.018073850996181938	Cd34_Selp	Hepatocyte	Erythroidpro
223	141	0.02919974270375711	Cd34_Selp	Erythroid	Erythroidpro
228	141	0.06500296247427662	Cd34_Selp	Erythroid	Erythroidpro
44	57	0.02055705981712745	Cdh5_Cdh5	Erythroid	Erythroidpro
57	44	0.020557061675091616	Cdh5_Cdh5	Erythroidpro	Erythroid
57	79	0.05286120458311915	Cdh5_Cdh5	Erythroidpro	Erythroid
75	135	0.015450195670770807	Cdh5_Cdh5	Erythroid	Hepatocyte
79	57	0.05286119981161898	Cdh5_Cdh5	Erythroid	Erythroidpro
91	104	0.15627436685246546	Cdh5_Cdh5	Erythroidpro	Erythroid
100	128	0.044065115011267725	Cdh5_Cdh5	Erythroidpro	Erythroid
100	168	0.20126243373085714	Cdh5_Cdh5	Erythroidpro	Hepatocyte
104	91	0.15627436650106763	Cdh5_Cdh5	Erythroid	Erythroidpro
128	100	0.0440651154744349	Cdh5_Cdh5	Erythroid	Erythroidpro
132	151	0.17280360466783	Cdh5_Cdh5	Erythroidpro	Hepatocyte
135	75	0.01545019572345877	Cdh5_Cdh5	Hepatocyte	Erythroid
150	161	0.07507265512089996	Cdh5_Cdh5	Erythroid	Erythroidpro
151	132	0.17280360447553914	Cdh5_Cdh5	Hepatocyte	Erythroidpro
161	150	0.07507265381141592	Cdh5_Cdh5	Erythroidpro	Erythroid
168	100	0.20126243529084337	Cdh5_Cdh5	Hepatocyte	Erythroidpro
224	230	0.020027239705722042	Cdh5_Cdh5	Erythroidpro	Erythroid
230	224	0.020027239873041728	Cdh5_Cdh5	Erythroid	Erythroidpro
31	12	0.03776966104184044	Efnb2_Ephb4	Erythroid	Erythroidpro
42	12	0.031898328191667595	Efnb2_Ephb4	Erythroid	Erythroidpro
100	53	0.036824551310042586	Efnb2_Ephb4	Erythroidpro	Erythroid
100	81	0.03929338929894141	Efnb2_Ephb4	Erythroidpro	Erythroid
100	109	0.0571860696591729	Efnb2_Ephb4	Erythroidpro	Erythroid
100	118	0.020454098633501	Efnb2_Ephb4	Erythroidpro	Erythroid
100	120	0.024102498739544592	Efnb2_Ephb4	Erythroidpro	Erythroid
100	161	0.04261706528991757	Efnb2_Ephb4	Erythroidpro	Erythroidpro
100	166	0.0399165714243741	Efnb2_Ephb4	Erythroidpro	Erythroidpro
100	168	0.1319483630677345	Efnb2_Ephb4	Erythroidpro	Hepatocyte
103	95	0.08267319109983894	Efnb2_Ephb4	Erythroid	Erythroidpro
