source_cell_idx	receptor_cell_idx	likelihood	ligand_recptor	source_cell_type	target_cell_type
194	208	0.17248565268377425	Angpt1_Tek	Erythroid	Hepatocyte
236	232	0.10301125259067069	Angpt1_Tek	Erythroid	Erythroidpro
105	65	0.016436827776746453	Angpt2_Tek	Erythroid	Erythroidpro
14	0	0.023676523982962	Kitl_Kit	AEC	Erythroid
14	23	0.019683532341633187	Kitl_Kit	AEC	Erythroid
21	55	0.25942942171225447	Kitl_Kit	Erythroid	Hepatocyte
68	50	0.010569250611498522	Kitl_Kit	AEC	Erythroid
68	52	0.17294663770840038	Kitl_Kit	AEC	Erythroid
68	62	0.196695100702003	Kitl_Kit	AEC	Erythroid
68	78	0.0186141641603604	Kitl_Kit	AEC	Myeloid
68	88	0.012157228977649162	Kitl_Kit	AEC	Erythroid
68	104	0.01469955594741462	Kitl_Kit	AEC	Hepatocyte
68	150	0.011601084777729113	Kitl_Kit	AEC	Hepatocyte
98	55	0.1376029549083202	Kitl_Kit	Erythroid	Hepatocyte
98	66	0.11899939750410883	Kitl_Kit	Erythroid	Hepatocyte
98	90	0.02558652692575257	Kitl_Kit	Erythroid	Hepatocyte
98	96	0.02637107295061538	Kitl_Kit	Erythroid	Hepatocyte
98	106	0.043290661611728044	Kitl_Kit	Erythroid	AEC
122	55	0.03418453957205741	Kitl_Kit	Erythroidpro	Hepatocyte
122	82	0.021021346107819857	Kitl_Kit	Erythroidpro	Erythroid
122	90	0.1469369864071714	Kitl_Kit	Erythroidpro	Hepatocyte
122	91	0.04118237519383983	Kitl_Kit	Erythroidpro	Erythroid
122	96	0.0714221932539873	Kitl_Kit	Erythroidpro	Hepatocyte
122	106	0.013876325384440391	Kitl_Kit	Erythroidpro	AEC
122	108	0.22724819019398626	Kitl_Kit	Erythroidpro	Erythroid
122	118	0.02353298676346988	Kitl_Kit	Erythroidpro	Erythroid
139	97	0.010209753138779145	Kitl_Kit	Hepatocyte	Erythroid
139	135	0.0273362651832188	Kitl_Kit	Hepatocyte	Erythroidpro
139	146	0.03987327719727479	Kitl_Kit	Hepatocyte	Erythroid
139	157	0.09443261123838403	Kitl_Kit	Hepatocyte	Erythroid
139	170	0.25922790572592547	Kitl_Kit	Hepatocyte	Erythroid
139	182	0.02091568170181551	Kitl_Kit	Hepatocyte	Erythroid
139	200	0.1586714513599132	Kitl_Kit	Hepatocyte	Erythroid
202	147	0.12839481648528572	Kitl_Kit	Erythroid	Hepatocyte
202	212	0.05108984522200491	Kitl_Kit	Erythroid	Erythroidpro
147	217	0.37337481229191455	Cd34_Selp	Hepatocyte	Erythroid
212	217	0.01344720738411169	Cd34_Selp	Erythroidpro	Erythroid
68	104	0.01308478988395139	Cdh5_Cdh5	AEC	Hepatocyte
104	68	0.01308478988395139	Cdh5_Cdh5	Hepatocyte	AEC
139	146	0.07420927472569187	Cdh5_Cdh5	Hepatocyte	Erythroid
146	139	0.07420928354333152	Cdh5_Cdh5	Erythroid	Hepatocyte
32	47	0.18843246207565204	Efnb2_Ephb4	Erythroidpro	Erythroid
32	98	0.024326313119242608	Efnb2_Ephb4	Erythroidpro	Erythroid
42	81	0.12378614474761883	Efnb2_Ephb4	Erythroid	Erythroidpro
47	18	0.02436308131537711	Efnb2_Ephb4	Erythroid	Erythroidpro
47	70	0.015115123560291896	Efnb2_Ephb4	Erythroid	Erythroidpro
58	0	0.06222400405315655	Dll1_Notch1	Erythroidpro	Erythroid
58	50	0.07031406019050324	Dll1_Notch1	Erythroidpro	Erythroid
58	100	0.08178138907477996	Dll1_Notch1	Erythroidpro	Hepatocyte
98	81	0.018854085151396978	Dll1_Notch1	Erythroid	Erythroidpro
98	83	0.011280513654926043	Dll1_Notch1	Erythroid	AEC
190	126	0.022968908548317686	Dll1_Notch1	Erythroid	Hepatocyte
213	158	0.01251014570968178	Dll1_Notch1	Hepatocyte	Erythroid
98	32	0.03653841669731019	Dll1_Notch3	Erythroid	Erythroidpro
190	186	0.0968752574562912	Dll1_Notch3	Erythroid	Hepatocyte
213	184	0.17560516591752065	Dll1_Notch3	Hepatocyte	Erythroid
58	80	0.13593934079828873	Dll1_Notch4	Erythroidpro	Erythroid
98	31	0.034812142296435825	Dll1_Notch4	Erythroid	Erythroidpro
190	80	0.022379968695588535	Dll1_Notch4	Erythroid	Erythroid
190	208	0.08773762786115351	Dll1_Notch4	Erythroid	Hepatocyte
50	35	0.11216505089840782	Dll4_Notch1	Erythroid	Erythroidpro
50	100	0.02599540119660196	Dll4_Notch1	Erythroid	Hepatocyte
50	4	0.016158978559276307	Dll4_Notch2	Erythroid	AEC
50	60	0.06820226503751549	Dll4_Notch2	Erythroid	Myeloid
232	118	0.04190248999872505	Dll4_Notch2	Erythroidpro	Erythroid
232	137	0.03706065736568928	Dll4_Notch2	Erythroidpro	Erythroid
232	170	0.08142549098359408	Dll4_Notch2	Erythroidpro	Erythroid
0	35	0.07852801774043074	Jag1_Notch1	Erythroid	Erythroidpro
31	53	0.023073493631941597	Jag1_Notch1	Erythroidpro	Erythroid
37	83	0.011692490770057044	Jag1_Notch1	Erythroid	AEC
62	35	0.09938825553505136	Jag1_Notch1	Erythroid	Erythroidpro
62	100	0.14723004092502184	Jag1_Notch1	Erythroid	Hepatocyte
87	42	0.025271927703698186	Jag1_Notch1	Erythroidpro	Erythroid
105	81	0.20169247813763871	Jag1_Notch1	Erythroid	Erythroidpro
111	50	0.027802050642476848	Jag1_Notch1	Hepatocyte	Erythroid
111	83	0.01592472684247169	Jag1_Notch1	Hepatocyte	AEC
167	163	0.0455158696072763	Jag1_Notch1	Hepatocyte	Erythroid
175	232	0.010348624268484445	Jag1_Notch1	Hepatocyte	Erythroidpro
210	212	0.07195205127195942	Jag1_Notch1	Erythroid	Erythroidpro
218	212	0.01939624389096467	Jag1_Notch1	Erythroid	Erythroidpro
