source_cell_idx	receptor_cell_idx	likelihood	ligand_recptor	source_cell_type	target_cell_type
122	81	0.024589464862785758	Angpt1_Tek	Erythroidpro	Erythroid
137	81	0.05994308365857654	Angpt1_Tek	Erythroid	Erythroid
146	105	0.04724158421556577	Angpt1_Tek	MK	Erythroidpro
164	189	0.01607041178825661	Angpt1_Tek	Erythroid	Erythroidpro
272	259	0.011503860229460526	Angpt2_Tek	Hepatocyte	Erythroid
39	2	0.06074984952209028	Kitl_Kit	Erythroid	Hepatocyte
39	18	0.1805178287051889	Kitl_Kit	Erythroid	Hepatocyte
39	20	0.011365923954043603	Kitl_Kit	Erythroid	Myeloid
39	54	0.3218646442053128	Kitl_Kit	Erythroid	AEC
58	77	0.5445338767853813	Kitl_Kit	Erythroid	Erythroidpro
58	101	0.02245531261488547	Kitl_Kit	Erythroid	Erythroidpro
81	97	0.016849241094732882	Kitl_Kit	Erythroid	Erythroidpro
81	99	0.16763602103815942	Kitl_Kit	Erythroid	Erythroidpro
81	110	0.08707899760380312	Kitl_Kit	Erythroid	Erythroidpro
81	122	0.031086917244852724	Kitl_Kit	Erythroid	Erythroidpro
81	135	0.15892827787633138	Kitl_Kit	Erythroid	SEC
81	137	0.1589177297865379	Kitl_Kit	Erythroid	Erythroid
81	140	0.27844203411158264	Kitl_Kit	Erythroid	Erythroidpro
86	84	0.20074577867140542	Kitl_Kit	AEC	SEC
86	98	0.11674261783072333	Kitl_Kit	AEC	Erythroidpro
86	101	0.14968560931805855	Kitl_Kit	AEC	Erythroidpro
86	108	0.13280285267930786	Kitl_Kit	AEC	Erythroidpro
86	113	0.036000003898322384	Kitl_Kit	AEC	Erythroidpro
86	117	0.042985246270697344	Kitl_Kit	AEC	SEC
86	125	0.044307526376661625	Kitl_Kit	AEC	Erythroid
53	54	0.24900747067348175	Cd34_Selp	Erythroid	AEC
162	263	0.07870567895485055	Cd34_Selp	Hepatocyte	Erythroid
164	162	0.4104266608160411	Cd34_Selp	Erythroid	Hepatocyte
172	201	0.2493261763674856	Cd34_Selp	Erythroidpro	Hepatocyte
