source_cell_idx	receptor_cell_idx	likelihood	ligand_recptor	source_cell_type	target_cell_type
9	35	0.037704640051790396	Angpt1_Tek	Erythroidpro	Erythroid
14	57	0.02319080597552449	Angpt1_Tek	Erythroidpro	Erythroid
25	70	0.15547016998264565	Angpt1_Tek	Erythroid	AEC
37	14	0.11750097287790517	Angpt1_Tek	Erythroid	Erythroidpro
63	70	0.02008081766114339	Angpt1_Tek	Erythroid	AEC
66	14	0.11435572616378692	Angpt1_Tek	Erythroid	Erythroidpro
92	14	0.014566871690837774	Angpt1_Tek	Erythroid	Erythroidpro
94	85	0.13116155687748832	Angpt1_Tek	Hepatocyte	Erythroidpro
130	95	0.09414588464371836	Angpt1_Tek	Hepatocyte	Erythroid
138	115	0.031594341321440476	Angpt1_Tek	Erythroidpro	Erythroid
138	160	0.015358546778901427	Angpt1_Tek	Erythroidpro	MK
138	171	0.08114934407620382	Angpt1_Tek	Erythroidpro	Erythroid
161	218	0.03181032533176677	Angpt1_Tek	Hepatocyte	Erythroid
175	218	0.04089812164448864	Angpt1_Tek	Erythroid	Erythroid
196	160	0.26344888425821833	Angpt1_Tek	Erythroid	MK
197	160	0.0670704996015525	Angpt1_Tek	Erythroid	MK
218	308	0.28347757933703843	Angpt1_Tek	Erythroid	Erythroid
223	160	0.1138451049666347	Angpt1_Tek	Erythroid	MK
255	218	0.12125315657025369	Angpt1_Tek	Erythroid	Erythroid
291	218	0.04107125882232235	Angpt1_Tek	Erythroid	Erythroid
315	218	0.03135627376150489	Angpt1_Tek	Erythroid	Erythroid
53	14	0.020974962028335032	Angpt2_Tek	Erythroid	Erythroidpro
60	160	0.04303355751573801	Angpt2_Tek	Erythroidpro	MK
87	115	0.012809749764653919	Angpt2_Tek	Hepatocyte	Erythroid
114	95	0.044546367895652646	Angpt2_Tek	Hepatocyte	Erythroid
172	115	0.011153799946014707	Angpt2_Tek	Erythroidpro	Erythroid
177	160	0.020646948645498542	Angpt2_Tek	Erythroid	MK
200	306	0.02430418593753519	Angpt2_Tek	Hepatocyte	Erythroid
228	160	0.026158525534968023	Angpt2_Tek	Erythroid	MK
249	197	0.016580364088234337	Angpt2_Tek	Erythroid	Erythroid
253	218	0.03023565742361492	Angpt2_Tek	Erythroid	Erythroid
61	21	0.014963633407242586	Kitl_Kit	Hepatocyte	Erythroid
61	24	0.40671044914770865	Kitl_Kit	Hepatocyte	Erythroid
61	45	0.04454596010567213	Kitl_Kit	Hepatocyte	Erythroid
61	60	0.02933263432141979	Kitl_Kit	Hepatocyte	Erythroidpro
61	71	0.1320172422542491	Kitl_Kit	Hepatocyte	Erythroidpro
61	90	0.02335809972720735	Kitl_Kit	Hepatocyte	AEC
61	129	0.028222277749462843	Kitl_Kit	Hepatocyte	Erythroidpro
61	137	0.025520204084404783	Kitl_Kit	Hepatocyte	AEC
61	157	0.02928338774403511	Kitl_Kit	Hepatocyte	Erythroid
116	163	0.020722703343043596	Kitl_Kit	Hepatocyte	Erythroid
175	97	0.1780847129169688	Kitl_Kit	Erythroid	Erythroidpro
175	107	0.11565379747792694	Kitl_Kit	Erythroid	Hepatocyte
175	114	0.012967446052001593	Kitl_Kit	Erythroid	Hepatocyte
175	130	0.08149536903268521	Kitl_Kit	Erythroid	Hepatocyte
175	142	0.04817030340748178	Kitl_Kit	Erythroid	Hepatocyte
175	218	0.07543785845251706	Kitl_Kit	Erythroid	Erythroid
175	237	0.03850993227529393	Kitl_Kit	Erythroid	Hepatocyte
175	244	0.04892745935409504	Kitl_Kit	Erythroid	Hepatocyte
25	70	0.015516183059828496	Cd34_Selp	Erythroid	AEC
36	25	0.027124219840986834	Cd34_Selp	Erythroidpro	Erythroid
68	84	0.06895541347178749	Cd34_Selp	Hepatocyte	Erythroid
71	25	0.12247440430969156	Cd34_Selp	Erythroidpro	Erythroid
71	70	0.1199831407301677	Cd34_Selp	Erythroidpro	AEC
71	171	0.09925839871925998	Cd34_Selp	Erythroidpro	Erythroid
109	171	0.020209618588855848	Cd34_Selp	Erythroid	Erythroid
115	171	0.0592177612957662	Cd34_Selp	Erythroid	Erythroid
138	171	0.014249136747196928	Cd34_Selp	Erythroidpro	Erythroid
139	171	0.03318345977044866	Cd34_Selp	Erythroid	Erythroid
148	171	0.015799682427868188	Cd34_Selp	Erythroidpro	Erythroid
172	171	0.09474008559824272	Cd34_Selp	Erythroidpro	Erythroid
214	171	0.05432481139724382	Cd34_Selp	Erythroid	Erythroid
281	292	0.37409892283328516	Cd34_Selp	Hepatocyte	Erythroid
5	58	0.0688220073344563	Cdh5_Cdh5	Erythroidpro	Erythroid
58	5	0.06882200733827472	Cdh5_Cdh5	Erythroid	Erythroidpro
163	204	0.09806419245485172	Cdh5_Cdh5	Erythroid	Erythroid
171	172	0.07965741816494844	Cdh5_Cdh5	Erythroid	Erythroidpro
172	171	0.07965741290322849	Cdh5_Cdh5	Erythroidpro	Erythroid
204	163	0.09806419245581274	Cdh5_Cdh5	Erythroid	Erythroid
204	253	0.11037810127495148	Cdh5_Cdh5	Erythroid	Erythroid
204	254	0.05530255783789631	Cdh5_Cdh5	Erythroid	Hepatocyte
253	204	0.11037810127117194	Cdh5_Cdh5	Erythroid	Erythroid
253	254	0.15239096395648435	Cdh5_Cdh5	Erythroid	Hepatocyte
254	204	0.055302557835558826	Cdh5_Cdh5	Hepatocyte	Erythroid
254	253	0.1523909639552614	Cdh5_Cdh5	Hepatocyte	Erythroid
254	342	0.05029135363985145	Cdh5_Cdh5	Hepatocyte	Erythroid
342	254	0.05029135363936856	Cdh5_Cdh5	Erythroid	Hepatocyte
55	70	0.05414921688555388	Efnb2_Ephb4	Erythroid	AEC
55	85	0.05060902357825124	Efnb2_Ephb4	Erythroid	Erythroidpro
55	172	0.09593061390827218	Efnb2_Ephb4	Erythroid	Erythroidpro
116	33	0.02112000730549189	Efnb2_Ephb4	Hepatocyte	Erythroid
116	204	0.37085583287165075	Efnb2_Ephb4	Hepatocyte	Erythroid
144	175	0.016612033519110735	Efnb2_Ephb4	Macrophage	Erythroid
144	179	0.019858608901371907	Efnb2_Ephb4	Macrophage	Erythroid
144	194	0.017185262897736194	Efnb2_Ephb4	Macrophage	Erythroid
144	218	0.11414814537795721	Efnb2_Ephb4	Macrophage	Erythroid
144	246	0.28011470325457194	Efnb2_Ephb4	Macrophage	Erythroid
194	172	0.04729419437134696	Efnb2_Ephb4	Erythroid	Erythroidpro
194	190	0.021426936697851326	Efnb2_Ephb4	Erythroid	Macrophage
204	116	0.1136095697843132	Efnb2_Ephb4	Erythroid	Hepatocyte
204	190	0.13834416019280202	Efnb2_Ephb4	Erythroid	Macrophage
