source_cell_idx	receptor_cell_idx	likelihood	ligand_recptor	source_cell_type	target_cell_type
4	87	0.016508035805909278	Angpt1_Tek	Erythroidpro	Hepatocyte
4	102	0.15126301051128796	Angpt1_Tek	Erythroidpro	Erythroid
16	31	0.01910000544584451	Angpt1_Tek	Erythroid	Erythroidpro
16	87	0.06961986211233674	Angpt1_Tek	Erythroid	Hepatocyte
16	98	0.19325265827431723	Angpt1_Tek	Erythroid	Erythroid
16	102	0.030514601340935924	Angpt1_Tek	Erythroid	Erythroid
69	82	0.031447081661283405	Angpt1_Tek	Erythroid	Erythroidpro
69	102	0.04259646215512224	Angpt1_Tek	Erythroid	Erythroid
79	73	0.013923655694610366	Angpt1_Tek	Erythroid	Hepatocyte
79	87	0.10873973212164871	Angpt1_Tek	Erythroid	Hepatocyte
80	102	0.062196485216858735	Angpt1_Tek	Erythroidpro	Erythroid
85	87	0.07654769816032454	Angpt1_Tek	Erythroidpro	Hepatocyte
85	98	0.11095810014326327	Angpt1_Tek	Erythroidpro	Erythroid
85	102	0.03168342064515717	Angpt1_Tek	Erythroidpro	Erythroid
91	64	0.017295935015170294	Angpt1_Tek	Erythroid	Erythroidpro
91	82	0.09072180951794302	Angpt1_Tek	Erythroid	Erythroidpro
91	87	0.011655481101593403	Angpt1_Tek	Erythroid	Hepatocyte
91	102	0.08820682226619068	Angpt1_Tek	Erythroid	Erythroid
92	66	0.02841847595738529	Angpt1_Tek	Myeloid	Erythroid
92	116	0.020288133551293303	Angpt1_Tek	Myeloid	Erythroidpro
95	64	0.017494809806331675	Angpt1_Tek	Erythroid	Erythroidpro
95	82	0.161728945704333	Angpt1_Tek	Erythroid	Erythroidpro
95	87	0.02417442021049093	Angpt1_Tek	Erythroid	Hepatocyte
106	73	0.02279354624316188	Angpt1_Tek	Erythroid	Hepatocyte
106	87	0.14386909189669506	Angpt1_Tek	Erythroid	Hepatocyte
106	142	0.13594422701516815	Angpt1_Tek	Erythroid	SEC
112	57	0.1635667180041822	Angpt1_Tek	Erythroid	Erythroidpro
112	82	0.03503733742263754	Angpt1_Tek	Erythroid	Erythroidpro
112	87	0.033072546213116824	Angpt1_Tek	Erythroid	Hepatocyte
156	87	0.1588247525486263	Angpt1_Tek	SEC	Hepatocyte
156	195	0.08433247153080517	Angpt1_Tek	SEC	Erythroid
156	198	0.010986758354990958	Angpt1_Tek	SEC	Erythroidpro
156	210	0.029382655891275394	Angpt1_Tek	SEC	Erythroid
165	87	0.036835331949918046	Angpt1_Tek	Erythroid	Hepatocyte
165	229	0.034241500952637	Angpt1_Tek	Erythroid	Myeloid
174	87	0.08834535615605416	Angpt1_Tek	Myeloid	Hepatocyte
190	166	0.2304655582215761	Angpt1_Tek	Hepatocyte	Erythroidpro
190	227	0.46239379172477396	Angpt1_Tek	Hepatocyte	Erythroidpro
190	239	0.017861201450694773	Angpt1_Tek	Hepatocyte	Erythroidpro
195	87	0.010234971197138858	Angpt1_Tek	Erythroid	Hepatocyte
195	198	0.07516530197743305	Angpt1_Tek	Erythroid	Erythroidpro
195	229	0.049731606625693085	Angpt1_Tek	Erythroid	Myeloid
221	236	0.16288859453687396	Angpt1_Tek	Erythroidpro	Erythroid
227	216	0.08562304465685949	Angpt1_Tek	Erythroidpro	Hepatocyte
227	238	0.11875436025325918	Angpt1_Tek	Erythroidpro	Hepatocyte
231	229	0.02296426304630961	Angpt1_Tek	Erythroid	Myeloid
231	264	0.07247953931878298	Angpt1_Tek	Erythroid	Erythroidpro
231	298	0.021023127817074265	Angpt1_Tek	Erythroid	Erythroidpro
265	310	0.060943000086232185	Angpt1_Tek	Erythroidpro	Erythroid
266	212	0.017000794865978067	Angpt1_Tek	Erythroidpro	Erythroid
266	238	0.015489083381753092	Angpt1_Tek	Erythroidpro	Hepatocyte
