source_cell_idx	receptor_cell_idx	likelihood	ligand_recptor	source_cell_type	target_cell_type
60	35	0.19511010682456548	Angpt1_Tek	Erythroidpro	SEC
60	84	0.060500424132064544	Angpt1_Tek	Erythroidpro	SEC
115	172	0.037079330706734706	Angpt1_Tek	Erythroidpro	MK
120	35	0.02186805821511685	Angpt1_Tek	Erythroidpro	SEC
120	84	0.01634184455997573	Angpt1_Tek	Erythroidpro	SEC
120	176	0.13540679721434667	Angpt1_Tek	Erythroidpro	MK
163	121	0.04711383501256727	Angpt1_Tek	Erythroid	Erythroidpro
170	175	0.12784078966871681	Angpt1_Tek	MK	Erythroid
170	192	0.05140283505739568	Angpt1_Tek	MK	Erythroid
171	84	0.16386602305022552	Angpt1_Tek	MK	SEC
171	175	0.06576528123683675	Angpt1_Tek	MK	Erythroid
171	192	0.0762700902350536	Angpt1_Tek	MK	Erythroid
172	175	0.05090331550277837	Angpt1_Tek	MK	Erythroid
172	192	0.029889839818739168	Angpt1_Tek	MK	Erythroid
172	195	0.05485939867928852	Angpt1_Tek	MK	Hepatocyte
174	176	0.33748085826732044	Angpt1_Tek	Erythroid	MK
176	84	0.1451608785020635	Angpt1_Tek	MK	SEC
176	101	0.03237709063412196	Angpt1_Tek	MK	Erythroid
176	175	0.12651053806997745	Angpt1_Tek	MK	Erythroid
176	192	0.17289845082924984	Angpt1_Tek	MK	Erythroid
176	199	0.029957492195568272	Angpt1_Tek	MK	Erythroid
176	214	0.046200749592974585	Angpt1_Tek	MK	Erythroid
176	230	0.08724222474855309	Angpt1_Tek	MK	Erythroid
176	232	0.0631687315246645	Angpt1_Tek	MK	Erythroid
176	283	0.032947413885250805	Angpt1_Tek	MK	Erythroidpro
184	176	0.23431240102043474	Angpt1_Tek	Erythroid	MK
185	157	0.040678690819425954	Angpt1_Tek	Hepatocyte	MK
185	172	0.20043159354125137	Angpt1_Tek	Hepatocyte	MK
185	176	0.05748356661092103	Angpt1_Tek	Hepatocyte	MK
194	172	0.07145477739495994	Angpt1_Tek	Hepatocyte	MK
194	236	0.026099724751654382	Angpt1_Tek	Hepatocyte	Erythroid
219	176	0.2790494021649195	Angpt1_Tek	Erythroidpro	MK
219	230	0.013305521106019519	Angpt1_Tek	Erythroidpro	Erythroid
238	176	0.2112328170488503	Angpt1_Tek	Erythroid	MK
243	211	0.06624875539648291	Angpt1_Tek	Erythroidpro	Erythroid
243	213	0.036518262613455296	Angpt1_Tek	Erythroidpro	Erythroid
284	342	0.010072734118748641	Angpt1_Tek	Erythroid	Erythroidpro
317	328	0.12639449223863802	Angpt1_Tek	Erythroidpro	Erythroid
317	333	0.019271988233688527	Angpt1_Tek	Erythroidpro	Erythroid
3	29	0.011924072374878117	Angpt2_Tek	Erythroid	Erythroidpro
6	84	0.017975691164039232	Angpt2_Tek	Erythroid	SEC
9	29	0.03496146596091613	Angpt2_Tek	Erythroid	Erythroidpro
12	6	0.10008214295047764	Angpt2_Tek	Erythroidpro	Erythroid
19	29	0.017387702939680054	Angpt2_Tek	Erythroid	Erythroidpro
20	35	0.14186235923062546	Angpt2_Tek	Erythroid	SEC
25	29	0.0226802137153235	Angpt2_Tek	Erythroid	Erythroidpro
26	84	0.05263759311075551	Angpt2_Tek	Erythroid	SEC
28	29	0.04910983802139156	Angpt2_Tek	Erythroid	Erythroidpro
29	6	0.021564066929163916	Angpt2_Tek	Erythroidpro	Erythroid
30	84	0.017809544915218363	Angpt2_Tek	Erythroid	SEC
34	35	0.2087689212456769	Angpt2_Tek	Erythroid	SEC
35	121	0.011787598406741503	Angpt2_Tek	SEC	Erythroidpro
41	84	0.010071499790960513	Angpt2_Tek	Erythroidpro	SEC
42	29	0.024563767460055442	Angpt2_Tek	Erythroid	Erythroidpro
44	84	0.028649384652278554	Angpt2_Tek	Erythroid	SEC
48	29	0.014801354919542126	Angpt2_Tek	Erythroid	Erythroidpro
55	29	0.04562922009229801	Angpt2_Tek	Erythroid	Erythroidpro
55	84	0.016956582298298214	Angpt2_Tek	Erythroid	SEC
57	35	0.04360362495780345	Angpt2_Tek	Erythroid	SEC
57	84	0.26140235794017297	Angpt2_Tek	Erythroid	SEC
59	35	0.037578962681544904	Angpt2_Tek	Erythroidpro	SEC
63	84	0.06401645766448266	Angpt2_Tek	Erythroid	SEC
68	84	0.030278626499694226	Angpt2_Tek	Erythroid	SEC
72	84	0.013069520598332787	Angpt2_Tek	Erythroid	SEC
73	35	0.020192770938545837	Angpt2_Tek	Erythroidpro	SEC
74	84	0.025093869406507183	Angpt2_Tek	Erythroid	SEC
83	35	0.04529049560125758	Angpt2_Tek	Erythroid	SEC
84	6	0.10815072413147998	Angpt2_Tek	SEC	Erythroid
84	101	0.07812663905143126	Angpt2_Tek	SEC	Erythroid
84	176	0.1891490803200314	Angpt2_Tek	SEC	MK
87	35	0.04439311005942514	Angpt2_Tek	Erythroid	SEC
94	176	0.02585113431800015	Angpt2_Tek	Erythroid	MK
97	84	0.06975609083519128	Angpt2_Tek	Erythroid	SEC
97	172	0.020034622867207905	Angpt2_Tek	Erythroid	MK
103	84	0.21972927808657838	Angpt2_Tek	Erythroid	SEC
103	176	0.10576167557456585	Angpt2_Tek	Erythroid	MK
106	176	0.15227561175768056	Angpt2_Tek	SEC	MK
108	176	0.0998047615462224	Angpt2_Tek	Erythroid	MK
109	176	0.01215643630798064	Angpt2_Tek	Erythroid	MK
110	176	0.041408522669623866	Angpt2_Tek	Erythroidpro	MK
111	176	0.041545539313901966	Angpt2_Tek	SEC	MK
123	176	0.04977541711130692	Angpt2_Tek	Erythroid	MK
124	172	0.022105909712514676	Angpt2_Tek	Erythroidpro	MK
126	84	0.028125372435609045	Angpt2_Tek	Hepatocyte	SEC
126	176	0.09513012091133174	Angpt2_Tek	Hepatocyte	MK
127	176	0.018136420921924447	Angpt2_Tek	Erythroid	MK
129	176	0.07905685452274491	Angpt2_Tek	Erythroidpro	MK
130	121	0.044855918094584994	Angpt2_Tek	Erythroid	Erythroidpro
133	157	0.010389666863958123	Angpt2_Tek	Erythroid	MK
133	172	0.03576895688337425	Angpt2_Tek	Erythroid	MK
133	176	0.14508402522701758	Angpt2_Tek	Erythroid	MK
138	176	0.016139089563612437	Angpt2_Tek	Erythroidpro	MK
140	84	0.06439612080579268	Angpt2_Tek	Erythroidpro	SEC
140	101	0.04449831128746555	Angpt2_Tek	Erythroidpro	Erythroid
140	175	0.06472072969141764	Angpt2_Tek	Erythroidpro	Erythroid
140	176	0.14607847609688604	Angpt2_Tek	Erythroidpro	MK
140	192	0.0652217733969701	Angpt2_Tek	Erythroidpro	Erythroid
141	157	0.18841182556351319	Angpt2_Tek	Erythroid	MK
141	172	0.12178088619598791	Angpt2_Tek	Erythroid	MK
141	176	0.1023563715177924	Angpt2_Tek	Erythroid	MK
141	195	0.015616473197734087	Angpt2_Tek	Erythroid	Hepatocyte
142	176	0.06190037161253906	Angpt2_Tek	Hepatocyte	MK
143	172	0.019316596791524063	Angpt2_Tek	Hepatocyte	MK
146	121	0.03571440966041108	Angpt2_Tek	Erythroid	Erythroidpro
148	172	0.026021408800307195	Angpt2_Tek	Erythroidpro	MK
152	176	0.08619480718399865	Angpt2_Tek	Erythroid	MK
153	175	0.07294402394648174	Angpt2_Tek	Hepatocyte	Erythroid
153	176	0.024595060217503715	Angpt2_Tek	Hepatocyte	MK
153	192	0.010027200041361583	Angpt2_Tek	Hepatocyte	Erythroid
157	175	0.034050399188416056	Angpt2_Tek	MK	Erythroid
157	192	0.010264881952641254	Angpt2_Tek	MK	Erythroid
161	176	0.13028499714763822	Angpt2_Tek	Erythroid	MK
163	121	0.011829042445147223	Angpt2_Tek	Erythroid	Erythroidpro
167	176	0.02449535472743159	Angpt2_Tek	Erythroid	MK
168	172	0.08785537944236083	Angpt2_Tek	Hepatocyte	MK
168	175	0.010954407828825589	Angpt2_Tek	Hepatocyte	Erythroid
169	176	0.1657101287432941	Angpt2_Tek	Erythroid	MK
170	175	0.02956304133761937	Angpt2_Tek	MK	Erythroid
172	175	0.020241537087183542	Angpt2_Tek	MK	Erythroid
174	176	0.010461412586974193	Angpt2_Tek	Erythroid	MK
175	172	0.01408630699815119	Angpt2_Tek	Erythroid	MK
175	176	0.118866405482738	Angpt2_Tek	Erythroid	MK
176	175	0.03480406260405386	Angpt2_Tek	MK	Erythroid
176	192	0.0724480983031613	Angpt2_Tek	MK	Erythroid
176	230	0.01429513368234569	Angpt2_Tek	MK	Erythroid
182	176	0.019311568545332464	Angpt2_Tek	Hepatocyte	MK
182	199	0.024454828511684998	Angpt2_Tek	Hepatocyte	Erythroid
184	176	0.010195626747889791	Angpt2_Tek	Erythroid	MK
185	172	0.07089636956750996	Angpt2_Tek	Hepatocyte	MK
187	176	0.15144307984379318	Angpt2_Tek	Erythroid	MK
190	176	0.02728530795435278	Angpt2_Tek	Erythroid	MK
195	172	0.04562482859560863	Angpt2_Tek	Hepatocyte	MK
195	176	0.03268461214423135	Angpt2_Tek	Hepatocyte	MK
195	192	0.017066993763114494	Angpt2_Tek	Hepatocyte	Erythroid
195	236	0.010585018911180933	Angpt2_Tek	Hepatocyte	Erythroid
196	199	0.018372089954462104	Angpt2_Tek	Hepatocyte	Erythroid
198	176	0.09031866548482811	Angpt2_Tek	Erythroidpro	MK
199	176	0.03070257958416136	Angpt2_Tek	Erythroid	MK
204	176	0.012224203673334696	Angpt2_Tek	Erythroid	MK
205	157	0.010945535218892036	Angpt2_Tek	Erythroid	MK
205	172	0.11052781792761752	Angpt2_Tek	Erythroid	MK
205	176	0.12779104265775904	Angpt2_Tek	Erythroid	MK
205	195	0.04884050299920009	Angpt2_Tek	Erythroid	Hepatocyte
206	176	0.1590675502196597	Angpt2_Tek	Erythroid	MK
207	176	0.018282551465846297	Angpt2_Tek	Erythroid	MK
214	176	0.09684343197717829	Angpt2_Tek	Erythroid	MK
216	195	0.04713375543482227	Angpt2_Tek	Erythroid	Hepatocyte
217	176	0.018472817543882997	Angpt2_Tek	Hepatocyte	MK
217	192	0.020028804331777863	Angpt2_Tek	Hepatocyte	Erythroid
217	214	0.06859747672615073	Angpt2_Tek	Hepatocyte	Erythroid
217	236	0.036376458163176084	Angpt2_Tek	Hepatocyte	Erythroid
217	248	0.027777304883704983	Angpt2_Tek	Hepatocyte	Erythroid
218	176	0.011465657571371326	Angpt2_Tek	Erythroid	MK
219	176	0.045918685140576294	Angpt2_Tek	Erythroidpro	MK
225	176	0.03272345108605054	Angpt2_Tek	Erythroid	MK
232	176	0.1661369699635126	Angpt2_Tek	Erythroid	MK
233	176	0.020952098650005652	Angpt2_Tek	Erythroid	MK
237	176	0.0352474316686764	Angpt2_Tek	Erythroid	MK
238	176	0.021608356398803465	Angpt2_Tek	Erythroid	MK
245	176	0.011042092071343733	Angpt2_Tek	Erythroid	MK
246	176	0.029887108170375633	Angpt2_Tek	Erythroid	MK
248	172	0.014045106116913215	Angpt2_Tek	Erythroid	MK
251	176	0.025710653774219137	Angpt2_Tek	Hepatocyte	MK
251	232	0.048315966412276895	Angpt2_Tek	Hepatocyte	Erythroid
265	176	0.044469062226428005	Angpt2_Tek	Erythroidpro	MK
271	176	0.06599087924313062	Angpt2_Tek	Erythroidpro	MK
277	176	0.06328626484965316	Angpt2_Tek	Erythroidpro	MK
277	248	0.013776144626432056	Angpt2_Tek	Erythroidpro	Erythroid
282	292	0.026415505009329873	Angpt2_Tek	Hepatocyte	Erythroid
288	176	0.02587834944794915	Angpt2_Tek	Erythroid	MK
