source_cell_idx	receptor_cell_idx	likelihood	ligand_recptor	source_cell_type	target_cell_type
61	40	0.07712917300781233	Angpt1_Tek	Hepatocyte	Erythroid
61	46	0.11077569039239493	Angpt1_Tek	Hepatocyte	Erythroidpro
66	103	0.09014581791263065	Angpt1_Tek	Hepatocyte	Erythroid
69	132	0.16769818806418393	Angpt1_Tek	Erythroid	MK
71	48	0.13262802132796406	Angpt1_Tek	MK	Hepatocyte
89	140	0.03687411471534866	Angpt1_Tek	Erythroid	Erythroidpro
164	132	0.11742064545179381	Angpt1_Tek	Erythroid	MK
164	257	0.010028390976427416	Angpt1_Tek	Erythroid	SEC
176	257	0.011775840405032384	Angpt1_Tek	Erythroid	SEC
176	261	0.052218332085772264	Angpt1_Tek	Erythroid	SEC
178	194	0.02530387204209079	Angpt1_Tek	Erythroidpro	Erythroid
178	261	0.060340530676455416	Angpt1_Tek	Erythroidpro	SEC
181	83	0.010046017154758533	Angpt1_Tek	Myeloid	Erythroid
181	132	0.09483843350475343	Angpt1_Tek	Myeloid	MK
181	152	0.11035474475832359	Angpt1_Tek	Myeloid	MK
181	182	0.08000602916471038	Angpt1_Tek	Myeloid	Erythroid
181	209	0.011350902712560259	Angpt1_Tek	Myeloid	Erythroid
181	290	0.01027792521035721	Angpt1_Tek	Myeloid	Erythroid
185	132	0.11457785672514736	Angpt1_Tek	Erythroid	MK
185	152	0.02846490883365113	Angpt1_Tek	Erythroid	MK
185	215	0.1268991617828492	Angpt1_Tek	Erythroid	Hepatocyte
185	229	0.07583602044065059	Angpt1_Tek	Erythroid	Erythroidpro
185	237	0.01508891186648281	Angpt1_Tek	Erythroid	Hepatocyte
185	257	0.14679393218278233	Angpt1_Tek	Erythroid	SEC
207	132	0.025718571566806746	Angpt1_Tek	Hepatocyte	MK
207	257	0.04013701805492208	Angpt1_Tek	Hepatocyte	SEC
207	268	0.0780919922721472	Angpt1_Tek	Hepatocyte	Erythroid
207	290	0.08002083071104488	Angpt1_Tek	Hepatocyte	Erythroid
217	194	0.11050707778572916	Angpt1_Tek	Erythroidpro	Erythroid
217	257	0.03346258328453057	Angpt1_Tek	Erythroidpro	SEC
217	290	0.02043170056694382	Angpt1_Tek	Erythroidpro	Erythroid
217	296	0.018127808182321802	Angpt1_Tek	Erythroidpro	SEC
231	256	0.021262228363783095	Angpt1_Tek	Hepatocyte	Erythroidpro
231	257	0.15078638067722577	Angpt1_Tek	Hepatocyte	SEC
231	268	0.08553024774501133	Angpt1_Tek	Hepatocyte	Erythroid
231	290	0.07978256519203272	Angpt1_Tek	Hepatocyte	Erythroid
241	230	0.0864891683088875	Angpt1_Tek	Erythroidpro	Hepatocyte
241	239	0.011929005070973199	Angpt1_Tek	Erythroidpro	SEC
241	261	0.16912203091643283	Angpt1_Tek	Erythroidpro	SEC
241	296	0.011666527000023416	Angpt1_Tek	Erythroidpro	SEC
277	268	0.05764285146360705	Angpt1_Tek	SEC	Erythroid
277	282	0.03414352933160495	Angpt1_Tek	SEC	Erythroid
277	290	0.1470400345100515	Angpt1_Tek	SEC	Erythroid
277	294	0.06125737164212108	Angpt1_Tek	SEC	Myeloid
277	302	0.09209383876378663	Angpt1_Tek	SEC	Erythroid
277	319	0.011726565842407161	Angpt1_Tek	SEC	Erythroid
17	132	0.04668919403261226	Angpt2_Tek	Erythroid	MK
20	132	0.052808872033596514	Angpt2_Tek	Erythroid	MK
26	40	0.025937584145746904	Angpt2_Tek	Erythroidpro	Erythroid
33	132	0.06418064040689754	Angpt2_Tek	Erythroid	MK
37	132	0.028461370520084815	Angpt2_Tek	Erythroid	MK
40	46	0.10980166402286674	Angpt2_Tek	Erythroid	Erythroidpro
47	132	0.06775670609306599	Angpt2_Tek	Erythroid	MK
53	48	0.01685292668475778	Angpt2_Tek	Erythroid	Hepatocyte
56	132	0.03353149728026238	Angpt2_Tek	Erythroid	MK
68	132	0.01957944015570546	Angpt2_Tek	Erythroid	MK
69	132	0.036290529028212046	Angpt2_Tek	Erythroid	MK
71	48	0.06779503921747398	Angpt2_Tek	MK	Hepatocyte
78	132	0.012359984164964925	Angpt2_Tek	Erythroid	MK
82	132	0.012753725296125933	Angpt2_Tek	Erythroid	MK
84	48	0.0243296977893438	Angpt2_Tek	MK	Hepatocyte
99	132	0.04707923423810832	Angpt2_Tek	Erythroid	MK
102	132	0.042975732571955055	Angpt2_Tek	Erythroid	MK
104	84	0.04234605855337057	Angpt2_Tek	Erythroid	MK
107	132	0.08145696583922842	Angpt2_Tek	Erythroid	MK
108	71	0.015431093217341214	Angpt2_Tek	Erythroid	MK
108	84	0.02165290713882107	Angpt2_Tek	Erythroid	MK
111	132	0.011976703433997786	Angpt2_Tek	Erythroid	MK
115	132	0.11595559446415737	Angpt2_Tek	Erythroid	MK
115	152	0.035327343443457976	Angpt2_Tek	Erythroid	MK
116	132	0.01796596927677192	Angpt2_Tek	Erythroid	MK
117	83	0.1727165686531974	Angpt2_Tek	MK	Erythroid
117	115	0.08033834992003441	Angpt2_Tek	MK	Erythroid
125	132	0.01606266979080964	Angpt2_Tek	Erythroid	MK
127	103	0.09880440336235577	Angpt2_Tek	Erythroidpro	Erythroid
132	115	0.013850257489654355	Angpt2_Tek	MK	Erythroid
138	132	0.17628860497658605	Angpt2_Tek	Erythroid	MK
138	152	0.15832490978773428	Angpt2_Tek	Erythroid	MK
152	83	0.01874008421317735	Angpt2_Tek	MK	Erythroid
152	115	0.03575595839607882	Angpt2_Tek	MK	Erythroid
152	182	0.030714003674800837	Angpt2_Tek	MK	Erythroid
153	132	0.08085764862998132	Angpt2_Tek	Erythroid	MK
153	152	0.01280351283024808	Angpt2_Tek	Erythroid	MK
154	132	0.034608158485693846	Angpt2_Tek	Erythroid	MK
154	152	0.04015508680481209	Angpt2_Tek	Erythroid	MK
155	182	0.01304903626307267	Angpt2_Tek	Hepatocyte	Erythroid
157	261	0.013670739253734137	Angpt2_Tek	Erythroid	SEC
160	132	0.1298576683316289	Angpt2_Tek	Erythroid	MK
160	152	0.1335667731880639	Angpt2_Tek	Erythroid	MK
160	215	0.024700778057794196	Angpt2_Tek	Erythroid	Hepatocyte
160	257	0.06551574388352323	Angpt2_Tek	Erythroid	SEC
162	132	0.054033036668318865	Angpt2_Tek	Erythroid	MK
162	152	0.08036265769991456	Angpt2_Tek	Erythroid	MK
164	132	0.012197776069449537	Angpt2_Tek	Erythroid	MK
165	132	0.027316593392714396	Angpt2_Tek	Erythroid	MK
167	132	0.041515106411566506	Angpt2_Tek	Erythroid	MK
169	132	0.051589206429245	Angpt2_Tek	Erythroid	MK
169	152	0.012111076969375457	Angpt2_Tek	Erythroid	MK
170	132	0.014843382026143225	Angpt2_Tek	Hepatocyte	MK
170	152	0.02000180063507847	Angpt2_Tek	Hepatocyte	MK
171	132	0.08045938410331448	Angpt2_Tek	Erythroid	MK
171	152	0.02303463102731382	Angpt2_Tek	Erythroid	MK
173	182	0.11080652598117763	Angpt2_Tek	Hepatocyte	Erythroid
177	132	0.036199269744048884	Angpt2_Tek	Erythroid	MK
177	152	0.020123598911072776	Angpt2_Tek	Erythroid	MK
178	261	0.010215509485540576	Angpt2_Tek	Erythroidpro	SEC
181	132	0.05006432689197654	Angpt2_Tek	Myeloid	MK
181	152	0.039684471812801984	Angpt2_Tek	Myeloid	MK
181	182	0.029300161326165607	Angpt2_Tek	Myeloid	Erythroid
181	290	0.016478073797394313	Angpt2_Tek	Myeloid	Erythroid
182	132	0.05541088862969617	Angpt2_Tek	Erythroid	MK
182	152	0.01504835734207937	Angpt2_Tek	Erythroid	MK
187	132	0.05214657785161812	Angpt2_Tek	Erythroid	MK
187	152	0.015534931374402303	Angpt2_Tek	Erythroid	MK
187	257	0.014407750436281409	Angpt2_Tek	Erythroid	SEC
188	194	0.21543192697849955	Angpt2_Tek	Erythroidpro	Erythroid
188	261	0.031457245289265266	Angpt2_Tek	Erythroidpro	SEC
191	261	0.020915849226311282	Angpt2_Tek	Erythroid	SEC
192	132	0.07147137990857072	Angpt2_Tek	Erythroid	MK
192	152	0.03755667725407426	Angpt2_Tek	Erythroid	MK
192	257	0.012109303264492574	Angpt2_Tek	Erythroid	SEC
193	182	0.18811401900981112	Angpt2_Tek	Hepatocyte	Erythroid
193	209	0.01641690048263077	Angpt2_Tek	Hepatocyte	Erythroid
197	194	0.07594159610422081	Angpt2_Tek	Hepatocyte	Erythroid
197	229	0.07681239318427803	Angpt2_Tek	Hepatocyte	Erythroidpro
197	257	0.03417825968068589	Angpt2_Tek	Hepatocyte	SEC
197	261	0.03188698933395764	Angpt2_Tek	Hepatocyte	SEC
197	290	0.01816906660658305	Angpt2_Tek	Hepatocyte	Erythroid
197	296	0.013822940290107057	Angpt2_Tek	Hepatocyte	SEC
198	257	0.019272393937651105	Angpt2_Tek	Hepatocyte	SEC
198	290	0.01142355238863591	Angpt2_Tek	Hepatocyte	Erythroid
199	132	0.027287313042202242	Angpt2_Tek	Erythroid	MK
204	257	0.010599068549749733	Angpt2_Tek	Hepatocyte	SEC
205	261	0.015718641842741393	Angpt2_Tek	Erythroidpro	SEC
213	230	0.011874884798376324	Angpt2_Tek	Erythroidpro	Hepatocyte
213	261	0.054512615654412684	Angpt2_Tek	Erythroidpro	SEC
221	237	0.027298692199220886	Angpt2_Tek	Erythroidpro	Hepatocyte
221	268	0.030736357866434246	Angpt2_Tek	Erythroidpro	Erythroid
221	290	0.02689097264826625	Angpt2_Tek	Erythroidpro	Erythroid
227	239	0.022140053914199116	Angpt2_Tek	Macrophage	SEC
227	261	0.026529331184949156	Angpt2_Tek	Macrophage	SEC
231	257	0.04311605870379434	Angpt2_Tek	Hepatocyte	SEC
232	237	0.09495516894806648	Angpt2_Tek	Erythroid	Hepatocyte
233	257	0.010922616466450123	Angpt2_Tek	Erythroid	SEC
233	261	0.025473288484335024	Angpt2_Tek	Erythroid	SEC
233	296	0.012126310872223746	Angpt2_Tek	Erythroid	SEC
237	256	0.024462393779509605	Angpt2_Tek	Hepatocyte	Erythroidpro
237	257	0.020484620266635722	Angpt2_Tek	Hepatocyte	SEC
237	268	0.11624223970697245	Angpt2_Tek	Hepatocyte	Erythroid
