source_cell_idx	receptor_cell_idx	likelihood	ligand_recptor	source_cell_type	target_cell_type
207	151	0.03333543805236816	Angpt1_Tek	Hepatocyte	Erythroid
222	279	0.07468528360874072	Angpt1_Tek	Erythroid	Hepatocyte
245	292	0.014833549280225053	Angpt1_Tek	Hepatocyte	Erythroid
313	279	0.03516141218300274	Angpt1_Tek	Erythroid	Hepatocyte
191	151	0.04069856310472279	Angpt2_Tek	Hepatocyte	Erythroid
98	24	0.012504739554183403	Kitl_Kit	Erythroid	Erythroidpro
98	61	0.011867491402125256	Kitl_Kit	Erythroid	Erythroidpro
98	148	0.1121986372098565	Kitl_Kit	Erythroid	Myeloid
115	79	0.016371921935909906	Kitl_Kit	Erythroid	Erythroidpro
115	94	0.01565843059347294	Kitl_Kit	Erythroid	Erythroidpro
115	106	0.17444153089066558	Kitl_Kit	Erythroid	Myeloid
115	118	0.02551534625586146	Kitl_Kit	Erythroid	Myeloid
115	142	0.019516351984984293	Kitl_Kit	Erythroid	Erythroidpro
115	148	0.11810565060493279	Kitl_Kit	Erythroid	Myeloid
115	161	0.010262826802079085	Kitl_Kit	Erythroid	Erythroidpro
149	148	0.1122599179236614	Kitl_Kit	Erythroid	Myeloid
149	218	0.014824166873943851	Kitl_Kit	Erythroid	Hepatocyte
149	242	0.011245474421217316	Kitl_Kit	Erythroid	Hepatocyte
151	148	0.12020112013905115	Kitl_Kit	Erythroid	Myeloid
151	218	0.03457643655451554	Kitl_Kit	Erythroid	Hepatocyte
151	242	0.011387904259920896	Kitl_Kit	Erythroid	Hepatocyte
213	179	0.12653035555158673	Kitl_Kit	Hepatocyte	Erythroid
213	195	0.011082787565252657	Kitl_Kit	Hepatocyte	Erythroid
213	202	0.026069383760342613	Kitl_Kit	Hepatocyte	Erythroid
215	106	0.04970734823205268	Kitl_Kit	Hepatocyte	Myeloid
215	142	0.04961061718739287	Kitl_Kit	Hepatocyte	Erythroidpro
215	148	0.03978130007356925	Kitl_Kit	Hepatocyte	Myeloid
215	161	0.08290879687412112	Kitl_Kit	Hepatocyte	Erythroidpro
215	176	0.03620322226274893	Kitl_Kit	Hepatocyte	Erythroid
215	188	0.051526106486074204	Kitl_Kit	Hepatocyte	Erythroid
215	197	0.014165547971361625	Kitl_Kit	Hepatocyte	Erythroid
215	200	0.07661106956077139	Kitl_Kit	Hepatocyte	Erythroid
215	249	0.03300113289235219	Kitl_Kit	Hepatocyte	Erythroid
221	142	0.024043182251476367	Kitl_Kit	Hepatocyte	Erythroidpro
221	148	0.05521590623769261	Kitl_Kit	Hepatocyte	Myeloid
221	161	0.03970741494930137	Kitl_Kit	Hepatocyte	Erythroidpro
221	200	0.02825748379384376	Kitl_Kit	Hepatocyte	Erythroid
221	236	0.07360421036977943	Kitl_Kit	Hepatocyte	Erythroid
221	249	0.07510331400066424	Kitl_Kit	Hepatocyte	Erythroid
232	173	0.012167587979690109	Kitl_Kit	Hepatocyte	Erythroid
232	249	0.025229827930996252	Kitl_Kit	Hepatocyte	Erythroid
232	296	0.01639299146947334	Kitl_Kit	Hepatocyte	Erythroid
245	148	0.035998435509117375	Kitl_Kit	Hepatocyte	Myeloid
245	161	0.01791805748974722	Kitl_Kit	Hepatocyte	Erythroidpro
245	236	0.08806785688267593	Kitl_Kit	Hepatocyte	Erythroid
245	249	0.1080481218559826	Kitl_Kit	Hepatocyte	Erythroid
279	220	0.0339015526906365	Kitl_Kit	Hepatocyte	Erythroid
279	243	0.028013564908918098	Kitl_Kit	Hepatocyte	Erythroid
279	246	0.020321067148544508	Kitl_Kit	Hepatocyte	Erythroid
279	256	0.025592344589031157	Kitl_Kit	Hepatocyte	Erythroid
279	280	0.020052658554291773	Kitl_Kit	Hepatocyte	Erythroid
279	282	0.0629248282054135	Kitl_Kit	Hepatocyte	Erythroid
279	292	0.16508903812528297	Kitl_Kit	Hepatocyte	Erythroid
279	296	0.13627978706917612	Kitl_Kit	Hepatocyte	Erythroid
279	301	0.058471764502809255	Kitl_Kit	Hepatocyte	Erythroid
302	249	0.01823084637620473	Kitl_Kit	Hepatocyte	Erythroid
148	207	0.5837860177824089	Cd34_Selp	Myeloid	Hepatocyte
151	207	0.09053680094847602	Cd34_Selp	Erythroid	Hepatocyte
151	225	0.046736660367586426	Cd34_Selp	Erythroid	Hepatocyte
159	207	0.1524699654185275	Cd34_Selp	Erythroid	Hepatocyte
74	88	0.035108230206831556	Cdh5_Cdh5	Erythroidpro	AEC
88	74	0.03510823025861909	Cdh5_Cdh5	AEC	Erythroidpro
248	289	0.11299683719571742	Cdh5_Cdh5	Hepatocyte	Erythroid
289	248	0.1129968229146976	Cdh5_Cdh5	Erythroid	Hepatocyte
15	60	0.07642787579543658	Efnb2_Ephb4	AEC	Erythroid
41	15	0.06113235849366543	Efnb2_Ephb4	Erythroid	AEC
41	50	0.010354682937743597	Efnb2_Ephb4	Erythroid	Erythroidpro
41	69	0.018333405953460873	Efnb2_Ephb4	Erythroid	Erythroidpro
105	135	0.012379974841953786	Efnb2_Ephb4	Erythroid	Hepatocyte
131	65	0.03910279338570562	Efnb2_Ephb4	Hepatocyte	Erythroid
131	93	0.08483121214603297	Efnb2_Ephb4	Hepatocyte	Erythroid
131	99	0.08418801607605575	Efnb2_Ephb4	Hepatocyte	Erythroid
131	105	0.08769388505193752	Efnb2_Ephb4	Hepatocyte	Erythroid
131	107	0.0692319511314262	Efnb2_Ephb4	Hepatocyte	Erythroid
131	127	0.012733103074761921	Efnb2_Ephb4	Hepatocyte	Erythroid
137	191	0.06331632342015409	Efnb2_Ephb4	Erythroid	Hepatocyte
137	218	0.016780444342774384	Efnb2_Ephb4	Erythroid	Hepatocyte
149	191	0.10089840821745574	Efnb2_Ephb4	Erythroid	Hepatocyte
149	218	0.019384429513681252	Efnb2_Ephb4	Erythroid	Hepatocyte
174	191	0.11529086214655426	Efnb2_Ephb4	Erythroid	Hepatocyte
174	207	0.05038740075708616	Efnb2_Ephb4	Erythroid	Hepatocyte
174	218	0.05898274970226685	Efnb2_Ephb4	Erythroid	Hepatocyte
189	215	0.013495287064198853	Efnb2_Ephb4	Erythroid	Hepatocyte
189	218	0.11919542545349927	Efnb2_Ephb4	Erythroid	Hepatocyte
189	245	0.02282242713670261	Efnb2_Ephb4	Erythroid	Hepatocyte
