source_cell_idx	receptor_cell_idx	likelihood	ligand_recptor	source_cell_type	target_cell_type
120	100	0.1569607863464787	Angpt1_Tek	Hepatocyte	AEC
159	100	0.07480194495285714	Angpt1_Tek	Erythroid	AEC
166	100	0.0695045008198096	Angpt1_Tek	Hepatocyte	AEC
115	100	0.1184053069277906	Angpt2_Tek	Erythroid	AEC
115	112	0.018315955747645978	Angpt2_Tek	Erythroid	Myeloid
59	57	0.09717428928053344	Kitl_Kit	Hepatocyte	Erythroidpro
59	58	0.03408364852388148	Kitl_Kit	Hepatocyte	Erythroidpro
59	62	0.021721918028597766	Kitl_Kit	Hepatocyte	Erythroid
59	71	0.3071571313294757	Kitl_Kit	Hepatocyte	Erythroidpro
59	132	0.040426417646995276	Kitl_Kit	Hepatocyte	Erythroidpro
120	95	0.05312469447824004	Kitl_Kit	Hepatocyte	Myeloid
120	106	0.06621087099198435	Kitl_Kit	Hepatocyte	Myeloid
120	111	0.1415363626671573	Kitl_Kit	Hepatocyte	Myeloid
120	122	0.045862607024731925	Kitl_Kit	Hepatocyte	Erythroidpro
120	129	0.06235742213890818	Kitl_Kit	Hepatocyte	Erythroid
120	132	0.1713162109303156	Kitl_Kit	Hepatocyte	Erythroidpro
143	132	0.45886893419437624	Kitl_Kit	Hepatocyte	Erythroidpro
143	155	0.014270072762618902	Kitl_Kit	Hepatocyte	Erythroid
159	95	0.022933012512605648	Kitl_Kit	Erythroid	Myeloid
159	111	0.039886975729381394	Kitl_Kit	Erythroid	Myeloid
159	166	0.014395514058978029	Kitl_Kit	Erythroid	Hepatocyte
159	178	0.11163970699814005	Kitl_Kit	Erythroid	Hepatocyte
159	181	0.263836471155513	Kitl_Kit	Erythroid	Erythroidpro
159	183	0.07582593147707327	Kitl_Kit	Erythroid	Hepatocyte
159	187	0.04064884394540364	Kitl_Kit	Erythroid	Hepatocyte
159	198	0.046915313445970275	Kitl_Kit	Erythroid	Hepatocyte
198	132	0.12735422820364303	Kitl_Kit	Hepatocyte	Erythroidpro
198	181	0.13151386667440257	Kitl_Kit	Hepatocyte	Erythroidpro
198	191	0.07920630980400335	Kitl_Kit	Hepatocyte	Erythroidpro
95	123	0.035747640522819805	Cd34_Selp	Myeloid	Erythroid
106	123	0.10297802998106419	Cd34_Selp	Myeloid	Erythroid
111	123	0.16106156871257638	Cd34_Selp	Myeloid	Erythroid
113	123	0.02576205395945506	Cd34_Selp	Hepatocyte	Erythroid
120	123	0.015521581889185515	Cd34_Selp	Hepatocyte	Erythroid
107	112	0.03932275466782796	Cdh5_Cdh5	Erythroid	Myeloid
112	107	0.03932275467998805	Cdh5_Cdh5	Myeloid	Erythroid
212	222	0.012246659777977034	Cdh5_Cdh5	Erythroid	Erythroid
222	212	0.012246659999493753	Cdh5_Cdh5	Erythroid	Erythroid
55	36	0.02354667556466967	Efnb2_Ephb4	Hepatocyte	Erythroid
55	52	0.041318105224412614	Efnb2_Ephb4	Hepatocyte	Erythroid
55	120	0.012623991657965601	Efnb2_Ephb4	Hepatocyte	Hepatocyte
100	59	0.02893005583932971	Efnb2_Ephb4	AEC	Hepatocyte
100	107	0.056100133861189595	Efnb2_Ephb4	AEC	Erythroid
100	112	0.03303929292418437	Efnb2_Ephb4	AEC	Myeloid
100	113	0.022761292090719996	Efnb2_Ephb4	AEC	Hepatocyte
100	115	0.021194650393042355	Efnb2_Ephb4	AEC	Erythroid
100	120	0.20558516230276305	Efnb2_Ephb4	AEC	Hepatocyte
100	150	0.06243152797224407	Efnb2_Ephb4	AEC	Hepatocyte
100	162	0.020426871232247016	Efnb2_Ephb4	AEC	Hepatocyte
100	168	0.011819894732717487	Efnb2_Ephb4	AEC	Hepatocyte
100	178	0.035600817347516314	Efnb2_Ephb4	AEC	Hepatocyte
107	100	0.22584320173699254	Efnb2_Ephb4	Erythroid	AEC
107	120	0.052087841824329156	Efnb2_Ephb4	Erythroid	Hepatocyte
123	113	0.07830786906731745	Efnb2_Ephb4	Erythroid	Hepatocyte
123	117	0.03973859635662243	Efnb2_Ephb4	Erythroid	Hepatocyte
123	120	0.1017581478579519	Efnb2_Ephb4	Erythroid	Hepatocyte
123	150	0.09673859618594192	Efnb2_Ephb4	Erythroid	Hepatocyte
123	153	0.030409521036353825	Efnb2_Ephb4	Erythroid	Hepatocyte
123	167	0.020968633102213922	Efnb2_Ephb4	Erythroid	Erythroid
123	170	0.011671815795251506	Efnb2_Ephb4	Erythroid	Hepatocyte
134	100	0.015559789363955998	Efnb2_Ephb4	Erythroid	AEC
134	120	0.06762556701118273	Efnb2_Ephb4	Erythroid	Hepatocyte
134	150	0.011225779606210415	Efnb2_Ephb4	Erythroid	Hepatocyte
134	162	0.023764979769005466	Efnb2_Ephb4	Erythroid	Hepatocyte
134	178	0.037417700077396907	Efnb2_Ephb4	Erythroid	Hepatocyte
190	150	0.048695612459364886	Efnb2_Ephb4	Erythroid	Hepatocyte
190	168	0.029681060563302927	Efnb2_Ephb4	Erythroid	Hepatocyte
190	170	0.09203976729438941	Efnb2_Ephb4	Erythroid	Hepatocyte
190	173	0.03276325169365997	Efnb2_Ephb4	Erythroid	Hepatocyte
190	179	0.02371058925174778	Efnb2_Ephb4	Erythroid	Hepatocyte
190	198	0.13105641642446572	Efnb2_Ephb4	Erythroid	Hepatocyte
190	204	0.04827968366376364	Efnb2_Ephb4	Erythroid	Hepatocyte
237	183	0.011927290996164026	Efnb2_Ephb4	Erythroid	Hepatocyte
237	187	0.08995525722815191	Efnb2_Ephb4	Erythroid	Hepatocyte
237	232	0.021033268082673338	Efnb2_Ephb4	Erythroid	Hepatocyte
100	63	0.016808994295968754	Dll1_Notch1	AEC	Erythroid
100	85	0.02953493134152367	Dll1_Notch1	AEC	Erythroid
100	120	0.12210097970736654	Dll1_Notch1	AEC	Hepatocyte
112	85	0.01119218185141157	Dll1_Notch1	Myeloid	Erythroid
112	120	0.1021631912090406	Dll1_Notch1	Myeloid	Hepatocyte
112	166	0.010903688283687188	Dll1_Notch1	Myeloid	Hepatocyte
120	85	0.07902604420121806	Dll1_Notch1	Hepatocyte	Erythroid
120	99	0.18185735670330824	Dll1_Notch1	Hepatocyte	Erythroid
198	159	0.029998291694954327	Dll1_Notch1	Hepatocyte	Erythroid
223	205	0.1583555645845965	Dll1_Notch1	Erythroid	Hepatocyte
100	135	0.019875779934905826	Dll1_Notch3	AEC	Myeloid
223	135	0.023004856407174503	Dll1_Notch3	Erythroid	Myeloid
100	71	0.010703956861217894	Dll1_Notch4	AEC	Erythroidpro
112	166	0.025110956090204018	Dll1_Notch4	Myeloid	Hepatocyte
120	71	0.02736575994499007	Dll1_Notch4	Hepatocyte	Erythroidpro
198	223	0.012559960406002272	Dll1_Notch4	Hepatocyte	Erythroid
12	17	0.019291722983746196	Dll4_Notch1	Erythroidpro	AEC
80	41	0.010149133749639211	Dll4_Notch1	Erythroid	AEC
80	120	0.048105211003280336	Dll4_Notch1	Erythroid	Hepatocyte
130	85	0.026328610756881622	Dll4_Notch1	Erythroid	Erythroid
130	99	0.08165248173374201	Dll4_Notch1	Erythroid	Erythroid
130	120	0.15770413332852476	Dll4_Notch1	Erythroid	Hepatocyte
165	166	0.05012701179176585	Dll4_Notch1	Erythroid	Hepatocyte
165	205	0.128918987418382	Dll4_Notch1	Erythroid	Hepatocyte
183	159	0.08120339745125205	Dll4_Notch1	Hepatocyte	Erythroid
186	127	0.016074493841298065	Dll4_Notch1	Hepatocyte	Erythroid
193	164	0.031017841116374744	Dll4_Notch1	Erythroid	Hepatocyte
80	75	0.037869342494361094	Dll4_Notch2	Erythroid	Erythroidpro
80	93	0.025720986376147704	Dll4_Notch2	Erythroid	Erythroidpro
80	95	0.08454606566613877	Dll4_Notch2	Erythroid	Myeloid
80	113	0.017484955958207087	Dll4_Notch2	Erythroid	Hepatocyte
80	116	0.12306985233776177	Dll4_Notch2	Erythroid	Hepatocyte
80	120	0.09736723894214613	Dll4_Notch2	Erythroid	Hepatocyte
80	132	0.03131392446739452	Dll4_Notch2	Erythroid	Erythroidpro
130	113	0.09120137666638704	Dll4_Notch2	Erythroid	Hepatocyte
130	116	0.17084079716296968	Dll4_Notch2	Erythroid	Hepatocyte
130	120	0.16913248439900602	Dll4_Notch2	Erythroid	Hepatocyte
130	123	0.08855926018734613	Dll4_Notch2	Erythroid	Erythroid
130	132	0.1144874254698608	Dll4_Notch2	Erythroid	Erythroidpro
130	150	0.10716152101772329	Dll4_Notch2	Erythroid	Hepatocyte
130	156	0.03575022534335802	Dll4_Notch2	Erythroid	Hepatocyte
130	168	0.05038173101486904	Dll4_Notch2	Erythroid	Hepatocyte
130	169	0.025244296925100603	Dll4_Notch2	Erythroid	Erythroidpro
165	156	0.016370492298534007	Dll4_Notch2	Erythroid	Hepatocyte
165	168	0.051281028196473816	Dll4_Notch2	Erythroid	Hepatocyte
165	178	0.27277420467221813	Dll4_Notch2	Erythroid	Hepatocyte
165	181	0.06120848417407571	Dll4_Notch2	Erythroid	Erythroidpro
165	187	0.10953936643828764	Dll4_Notch2	Erythroid	Hepatocyte
165	194	0.13130727683373872	Dll4_Notch2	Erythroid	Hepatocyte
165	207	0.12028208138527169	Dll4_Notch2	Erythroid	Hepatocyte
165	232	0.1483473130741284	Dll4_Notch2	Erythroid	Hepatocyte
183	181	0.1202793865519406	Dll4_Notch2	Hepatocyte	Erythroidpro
183	224	0.20959375318690582	Dll4_Notch2	Hepatocyte	Erythroid
183	235	0.036372186456981356	Dll4_Notch2	Hepatocyte	Erythroid
186	132	0.265123345153083	Dll4_Notch2	Hepatocyte	Erythroidpro
186	177	0.0194972936818239	Dll4_Notch2	Hepatocyte	Erythroid
186	196	0.023466228508254288	Dll4_Notch2	Hepatocyte	Erythroid
193	116	0.05574691307533608	Dll4_Notch2	Erythroid	Hepatocyte
193	132	0.07490023344809324	Dll4_Notch2	Erythroid	Erythroidpro
193	150	0.025333701703089517	Dll4_Notch2	Erythroid	Hepatocyte
193	170	0.018969622200900926	Dll4_Notch2	Erythroid	Hepatocyte
193	209	0.15535381181463334	Dll4_Notch2	Erythroid	Hepatocyte
193	214	0.18223285209392023	Dll4_Notch2	Erythroid	Hepatocyte
165	135	0.19512365514086133	Dll4_Notch3	Erythroid	Myeloid
80	71	0.017539437843683517	Dll4_Notch4	Erythroid	Erythroidpro
165	166	0.08137632268234246	Dll4_Notch4	Erythroid	Hepatocyte
183	223	0.02779928964807426	Dll4_Notch4	Hepatocyte	Erythroid
48	99	0.11403070564008026	Jag1_Notch1	Hepatocyte	Erythroid
