source_cell_idx	receptor_cell_idx	likelihood	ligand_recptor	source_cell_type	target_cell_type
52	58	0.10854956661468933	Angpt1_Tek	SEC	Erythroid
109	134	0.0871692359555871	Angpt1_Tek	Erythroid	Hepatocyte
146	212	0.029331122687420563	Angpt1_Tek	Erythroid	Erythroidpro
174	162	0.11447685552348584	Angpt1_Tek	Erythroid	Erythroidpro
174	201	0.02496282450871087	Angpt1_Tek	Erythroid	Erythroid
174	212	0.03935278811988903	Angpt1_Tek	Erythroid	Erythroidpro
185	212	0.07536374366213396	Angpt1_Tek	Erythroid	Erythroidpro
185	223	0.017023997736363837	Angpt1_Tek	Erythroid	Erythroidpro
223	201	0.01470744279600689	Angpt1_Tek	Erythroidpro	Erythroid
223	219	0.04141036050153098	Angpt1_Tek	Erythroidpro	Erythroid
223	295	0.1741030621714857	Angpt1_Tek	Erythroidpro	Erythroid
242	295	0.2551394035578876	Angpt1_Tek	Erythroidpro	Erythroid
255	178	0.015151239895032672	Angpt1_Tek	Hepatocyte	Erythroid
255	193	0.01637829015468667	Angpt1_Tek	Hepatocyte	Erythroid
255	203	0.03195848908582459	Angpt1_Tek	Hepatocyte	Erythroidpro
255	218	0.04031794979763795	Angpt1_Tek	Hepatocyte	Erythroidpro
255	234	0.05210523507153522	Angpt1_Tek	Hepatocyte	Erythroid
255	242	0.010943581331290527	Angpt1_Tek	Hepatocyte	Erythroidpro
255	248	0.102365759053391	Angpt1_Tek	Hepatocyte	Erythroid
255	258	0.04530336260001353	Angpt1_Tek	Hepatocyte	Erythroidpro
255	260	0.12275454412432585	Angpt1_Tek	Hepatocyte	Erythroid
255	282	0.048882120591206016	Angpt1_Tek	Hepatocyte	Erythroid
255	295	0.32447480466998346	Angpt1_Tek	Hepatocyte	Erythroid
257	265	0.06266115049195663	Angpt1_Tek	SEC	Erythroid
257	288	0.03750231275505438	Angpt1_Tek	SEC	Erythroid
257	289	0.023978365925541797	Angpt1_Tek	SEC	Erythroid
257	303	0.0965662194427774	Angpt1_Tek	SEC	Erythroid
261	264	0.011044587114054467	Angpt1_Tek	Hepatocyte	Erythroidpro
261	309	0.21923850617479396	Angpt1_Tek	Hepatocyte	Erythroid
268	295	0.3076328274217355	Angpt1_Tek	Erythroidpro	Erythroid
289	314	0.1022618648989729	Angpt1_Tek	Erythroid	SEC
9	1	0.07519586240932191	Angpt2_Tek	Erythroid	SEC
13	1	0.03435558250803641	Angpt2_Tek	Erythroid	SEC
20	1	0.10574261469974777	Angpt2_Tek	Erythroid	SEC
36	1	0.026638931152027152	Angpt2_Tek	Erythroid	SEC
52	58	0.05629568372086107	Angpt2_Tek	SEC	Erythroid
58	42	0.05481268315960006	Angpt2_Tek	Erythroid	SEC
58	52	0.10026286483702991	Angpt2_Tek	Erythroid	SEC
140	162	0.05873664222384157	Angpt2_Tek	Erythroid	Erythroidpro
153	134	0.11282994882496736	Angpt2_Tek	Erythroid	Hepatocyte
153	162	0.017095457085603716	Angpt2_Tek	Erythroid	Erythroidpro
