source_cell_idx	receptor_cell_idx	likelihood	ligand_recptor	source_cell_type	target_cell_type
139	149	0.014069803020416707	Angpt2_Tek	AEC	MK
44	122	0.22323262523472115	Kitl_Kit	Erythroid	Erythroidpro
97	144	0.03407043339413293	Kitl_Kit	AEC	Erythroid
97	158	0.07892881139528059	Kitl_Kit	AEC	Erythroid
107	100	0.05464504015378074	Kitl_Kit	Hepatocyte	Erythroid
107	115	0.29330296550424834	Kitl_Kit	Hepatocyte	Erythroidpro
107	122	0.08948516757590017	Kitl_Kit	Hepatocyte	Erythroidpro
107	137	0.07103253737724027	Kitl_Kit	Hepatocyte	Erythroidpro
134	118	0.1321526819880922	Kitl_Kit	Erythroidpro	Erythroid
134	165	0.012716401244570151	Kitl_Kit	Erythroidpro	Erythroid
134	167	0.02112258610377954	Kitl_Kit	Erythroidpro	Erythroid
147	122	0.280998083364588	Kitl_Kit	Hepatocyte	Erythroidpro
147	134	0.04430652705476836	Kitl_Kit	Hepatocyte	Erythroidpro
147	137	0.22988840299240476	Kitl_Kit	Hepatocyte	Erythroidpro
147	165	0.01562578634795106	Kitl_Kit	Hepatocyte	Erythroid
147	167	0.013798367112275271	Kitl_Kit	Hepatocyte	Erythroid
161	138	0.03656846820095509	Kitl_Kit	Hepatocyte	MK
161	148	0.01649105352412013	Kitl_Kit	Hepatocyte	MK
161	158	0.24431113142222502	Kitl_Kit	Hepatocyte	Erythroid
188	122	0.15773422404233048	Kitl_Kit	Hepatocyte	Erythroidpro
188	137	0.08231446270991119	Kitl_Kit	Hepatocyte	Erythroidpro
188	165	0.040371896375565104	Kitl_Kit	Hepatocyte	Erythroid
188	167	0.024921779649936547	Kitl_Kit	Hepatocyte	Erythroid
188	218	0.0530735264169169	Kitl_Kit	Hepatocyte	Erythroidpro
251	218	0.0174228870792698	Kitl_Kit	Erythroid	Erythroidpro
251	237	0.010600009318688947	Kitl_Kit	Erythroid	Erythroid
251	246	0.14164922582275724	Kitl_Kit	Erythroid	Erythroidpro
149	164	0.10532442473837722	Cd34_Selp	MK	Erythroid
149	164	0.073722267119343	Cdh5_Cdh5	MK	Erythroid
149	192	0.0742709091032946	Cdh5_Cdh5	MK	Erythroid
